DataSet,Order,Family,Genus,Species,Lat,Long,NumObs,NumPreyTypes,rare_NT,NetSpec,yInt,MF,rare_MF,sp50,Gini,SE,rare_SE,Mass,ID_MF,MMF,MSP,MLP,MassRange,RichBirds,RichMamms,RichStrigB,RichStrigNB,RichAccB,RichAccNB,NumHabs,RangeSize,fBirds,fMamms,fIns,funidBird,funidMamm,MOS,SD,Season,Temp,Seasonality,AnnPrecip,PrecipSeason,Biome,EqSplit,FairProp,efficiency,MainDiet,Climate_PCA1,Diversity_PCA1
1689,Strigiformes,Strigidae,Aegolius,Aegolius funereus,49,13,5828,20,7.28,0.42540821695724,0.494672223538977,0.359128345916266,0.65,1.99878345498783,0.789904781381851,2.01408518200888,1.69848604140209,4.92129393207118,Species,2.30258509299405,1.50407739677627,4.74493212836325,110.5,158,70,7,7,12,7,0,23596074.83,0.0591969800960878,0.940803019903912,0,0.0591969800960878,0,10,1.38445887551587,Breeding,7.4322681427002,7.27690315246582,0.0410667136311531,18.6787757873535,4,30.6071489588253,27.871620308298,0.855604068092724,Mamms,-26.301360470414,-16.3117956323146
1701,Strigiformes,Strigidae,Athene,Athene noctua,41.4932604711443,13.1817151751727,445,25,10.31,0.215938282283551,0.22018453799117,0.175531914893617,0.45,3.69230769230769,0.437950413223141,2.72818950121722,2.13088461739956,5.12942523006574,Species,NaN,0.756121979721334,2.99573227355399,17.87,156,63,5,5,11,9,3,26742298.73,0.0159574468085106,0.0531914893617021,0.734042553191489,0,0.0319148936170213,NaN,NaN,,14.1323013305664,6.45828056335449,0.0395318567752838,43.1660575866699,12,23.0448185196248,25.6985138782787,0.913322000212265,Mix,-1.21242935812914,-20.3475788254056
1704,Strigiformes,Strigidae,Athene,Athene noctua,41.5238922535803,13.1821902738705,91,17,8.48,0.267613384061395,0.307406793368405,0.21978021978022,0.45,2.59090909090909,0.489219055319722,2.27716503065229,1.94239485196997,5.12942523006574,Species,NaN,3.41608599415591,5.43428952807125,198.68,156,63,5,5,11,9,2,26742298.73,0.043956043956044,0.0549450549450549,0.78021978021978,0,0.021978021978022,NaN,NaN,,14.1323013305664,6.45828056335449,0.0395318567752838,43.1660575866699,12,23.0448185196248,25.6985138782787,0.908633277321647,Mix,-1.21242935812914,-20.3475788254056
1705,Strigiformes,Strigidae,Bubo,Bubo virginianus,40.8414594678526,-104.715359710619,240.49,11,7.7,0.248736442460798,0.301397759287975,0.223668343798079,0.5,2.47270742358079,0.402001440832611,2.11312245457725,1.8533102837479,7.362454896968,Species,NaN,2.78809290877575,4.10098910494077,44.15,188,88,8,7,10,9,1,24426738.59,0.0203334857998254,0.69499771300262,0.223668343798079,0.0203334857998254,0,NaN,NaN,Year round,9.27998733520508,9.15387535095215,0.0140632465481758,48.9694137573242,8,11.9032995992574,12.9049413304668,0.907942301742254,Mix,3.95209531593238,17.51717223926
1706,Strigiformes,Strigidae,Asio,Asio otus,50.3373209617698,7.64385991596738,46,5,4.87,0.190389831189276,0.342048574279907,0.282608695652174,0.55,2,0.166666666666667,1.56605953991322,1.45584678561595,5.69228327826318,Species,3.2846635654062,3.03158192644769,3.41608599415591,9.72,139,62,5,6,10,6,0,27618929.92,0,1,0,0,0,NaN,NaN,Breeding,8.96718215942383,6.31496667861938,0.0256504155695438,8.71441268920898,4,25.7863953228814,24.6605582206381,0.919621224933696,Mamms,-36.0089190748358,-36.9256026447392
1707,Strigiformes,Strigidae,Asio,Asio otus,50.3373209617698,7.64385991596738,132,8,5.92,0.445750027698853,0.568536352563725,0.371212121212121,0.65,1.60714285714286,0.416191832858499,1.72054262189776,1.50412924165733,5.69228327826318,Species,3.41608599415591,2.9704144655697,3.74950407593037,23,139,62,5,6,10,6,0,27618929.92,0,1,0,0,0,26.7,0.882189548746194,Breeding,8.96718215942383,6.31496667861938,0.0256504155695438,8.71441268920898,4,25.7863953228814,24.6605582206381,0.845806901495593,Mamms,-36.0089190748358,-36.9256026447392
1709,Strigiformes,Strigidae,Asio,Asio otus,47.6838458189237,11.3129167228689,1425,22,4.78,1.26873358680504,2.28117572813165,0.643508771929825,0.9,1,0.828813008219313,1.28504166400851,1.05554481034506,5.69228327826318,Species,3.3322045101752,1.50407739677627,4.34380542185368,72.5,158,70,7,7,12,7,0,27618929.92,0.00280701754385965,0.981052631578947,0.0154385964912281,0.00140350877192982,0,77,1.65779626685223,Breeding,7.10026359558105,7.12328147888184,0.0481668151915073,32.9312171936035,4,25.7863953228814,24.6605582206381,0.674710721800376,Mamms,-12.1728007637643,-16.3117956323146
1710,Strigiformes,Strigidae,Asio,Asio otus,48.1498905243018,11.544473956147,334,19,6.24,1.34584520423867,2.17695428887504,0.57185628742515,0.85,1,0.642457656019097,1.64710067445467,1.3134133319002,5.69228327826318,Species,3.3322045101752,2.30258509299405,5.8240217505425,328.33,158,70,7,7,12,7,1,27618929.92,0.179640718562874,0.820359281437126,0,0,0,10,1.34259622060602,Non-breeding,9.00407218933105,6.95695877075195,0.0332300141453743,24.7041110992432,4,25.7863953228814,24.6605582206381,0.717327988876428,Mamms,-20.133477894737,-16.3117956323146
1721,Strigiformes,Strigidae,Athene,Athene cunicularia,39.0428815909962,-119.114049836163,95,19,8.42,0.407958499820969,0.44457708556809,0.315789473684211,0.55,2.13636363636364,0.45539343408025,2.25976602547383,1.8516976974099,5.01469371422376,Species,NaN,2.23751309625033,3.05776766447344,11.91,194,104,11,9,9,9,0,14303129.42,0,0.0947368421052632,0.568421052631579,0,0,NaN,NaN,Breeding,12.4787063598633,8.94078350067139,0.00765834515914321,44.6992263793945,13,27.3470432650474,25.6779754551806,0.869092816927035,Mix,0.0667919733278656,27.9226167361672
1722,Strigiformes,Strigidae,Athene,Athene cunicularia,39.3730222535215,-122.063975805831,45,6,3.67,1.36882908456045,2.79290818594714,0.711111111111111,0.9,1,0.616977225672878,0.941654143455879,0.821553097006867,5.01469371422376,Species,4.17899203628239,4.05906274807746,4.17899203628239,7.38,219,109,12,10,11,11,3,14303129.42,0.888888888888889,0.0222222222222222,0.0444444444444444,0,0,NaN,NaN,Breeding,18.5512428283691,7.0243034362793,0.0162434987723827,89.839599609375,8,27.3470432650474,25.6779754551806,0.631870762577511,Birds,45.635054944751,53.3745638327426
1723,Falconiformes,Falconidae,Falco,Falco columbarius,37.8052209046566,-122.428987278381,127,29,11.61,0.161582961132533,0.167651690240292,0.165354330708661,0.35,4.72222222222222,0.4236958443855,2.9026800302624,2.29178137056428,5.23909800688807,Species,NaN,1.8229350866965,5.00367781352876,142.77,218,106,11,10,11,12,2,26326086.22,1,0,0,0,0,19.97,0.742579576025271,Migration,13.0307292938232,2.14347410202026,0.0182823743671179,92.0311584472656,<undefined>,29.9836200897056,12.852955680973,0.934708759290826,Birds,47.326672651913,51.5254628483642
1724,Falconiformes,Falconidae,Falco,Falco columbarius,37.8052209046566,-122.428987278381,83,28,12.39,0.137001353193938,0.138432736949504,0.156626506024096,0.35,5.875,0.308127056803548,3.0271321006298,2.35804206879084,5.23909800688807,Species,2.99423114742772,1.8229350866965,4.77853508473915,112.74,218,106,11,10,11,12,2,26326086.22,1,0,0,0,0,19.97,0.966706021567679,Migration,13.0307292938232,2.14347410202026,0.0182823743671179,92.0311584472656,<undefined>,29.9836200897056,12.852955680973,0.936887330769673,Birds,47.326672651913,51.5254628483642
1725,Strigiformes,Tytonidae,Tyto,Tyto alba,49.0565889496208,-122.881651054834,613,21,6.18,0.785403207805772,1.05489448305836,0.495921696574225,0.8,1.02403846153846,0.769545141638165,1.67179566199127,1.43664733288533,5.99973029152501,Species,4.17053370057965,1.53901544813755,7.02136071170533,1115.65,196,79,11,12,9,7,0,63140525.19,0.0179445350734095,0.980424143556281,0.00163132137030995,0.0032626427406199,0,1120.31,1.4203756106711,Year round,10.4434680938721,5.18216133117676,0.0511577054858208,54.5774459838867,5,59.0468688737535,41.6526692915822,0.788795322261889,Mamms,9.75165015909646,22.5527498221953
1726,Strigiformes,Tytonidae,Tyto,Tyto alba,-20.85,-69.783333,27,6,4.18,0.95578019622522,1.55418879597614,0.593,0.8,1,0.500254575662567,1.14770068132496,1.01879915685939,5.99973029152501,Species,3.92848673145881,2.70136121295141,3.92848673145881,35.93,64,14,3,3,2,3,2,63140525.19,0,0.889,0.037,0,0,NaN,NaN,Non-breeding,17.6916542053223,2.2271203994751,0.000393202964914963,106.251594543457,13,59.0468688737535,41.6526692915822,0.712291928995382,Mamms,61.9673281249808,-122.964315369604
1728,Strigiformes,Tytonidae,Tyto,Tyto alba,-20.85,-69.783333,63,11,6.05,1.51396205006212,2.64899855917119,0.587,0.9,1,0.469684992214636,1.54172311240732,1.3046835606941,5.99973029152501,Species,3.92848673145881,2.70136121295141,5.43428952807125,214.23,64,14,3,3,2,3,2,63140525.19,0.063,0.698,0.175,0,0,NaN,NaN,Breeding,17.6916542053223,2.2271203994751,0.000393202964914963,106.251594543457,13,59.0468688737535,41.6526692915822,0.724800736152565,Mix,61.9673281249808,-122.964315369604
1730,Strigiformes,Tytonidae,Tyto,Tyto alba,33.0196083340485,-79.3882471059719,55,8,4.61,1.13979458749858,1.90600230759139,0.618181818181818,0.95,1,0.573809523809524,1.25207035659801,1.06310935367595,5.99973029152501,Species,3.60413822565885,3.60413822565885,5.8240217505425,301.58,130,44,4,7,8,7,1,63140525.19,0.0363636363636364,0.818181818181818,0.0181818181818182,0,0,NaN,NaN,,19.2413234710693,5.90373229980469,0.0429125390946865,26.4404888153076,<undefined>,59.0468688737535,41.6526692915822,0.695648458965368,Mamms,-17.2545513467397,-50.8782910529805
1731,Strigiformes,Strigidae,Asio,Asio flammeus,43.1997269902164,-78.781583612991,129,3,1.3,4.82782499778668,123.001818593341,0.984496124031008,1,1,0.795454545454546,0.0907289936621288,0.063325276952686,5.77644416335079,Species,3.60413822565885,3.05776766447344,3.60413822565885,15.47,180,51,7,8,10,8,0,39874062.36,0.00775193798449612,0.992248062015504,0,0.00775193798449612,0,NaN,NaN,Non-breeding,9.00453758239746,9.36277198791504,0.0346566997468472,8.35507869720459,4,25.7863953228912,24.660558220648,0.241363956639501,Mamms,-36.4380232398123,-0.9206596318493
1732,Strigiformes,Strigidae,Asio,Asio flammeus,42.6118398163293,-76.5376439445506,478,3,1.38,3.74301678080462,41.1650970750112,0.97489539748954,1,1,0.802783435166327,0.124490746082809,0.082949408284852,5.77644416335079,Species,3.60413822565885,3.05776766447344,3.60413822565885,15.47,186,55,7,8,10,8,0,39874062.36,0.00209205020920502,0.997907949790795,0,0.00209205020920502,0,NaN,NaN,Non-breeding,8.43922424316406,9.5232400894165,0.0373038686811924,8.79450798034668,4,25.7863953228912,24.660558220648,0.257540074231802,Mamms,-36.0676684523546,5.97614243911542
1733,Strigiformes,Strigidae,Asio,Asio flammeus,42.6118398163293,-76.5376439445506,103,3,1.6,3.47789488130409,31.1332660304697,0.961165048543689,1,1,0.768518518518519,0.186061978236153,0.140778644181269,5.77644416335079,Species,3.60413822565885,3.05776766447344,3.60413822565885,15.47,186,55,7,8,10,8,0,39874062.36,0.00970873786407767,0.990291262135922,0,0.00970873786407767,0,NaN,NaN,Non-breeding,8.43922424316406,9.5232400894165,0.0373038686811924,8.79450798034668,4,25.7863953228912,24.660558220648,0.299526717287676,Mamms,-36.0676684523546,5.97614243911542
1734,Strigiformes,Strigidae,Asio,Asio flammeus,42.4214681021616,-76.338898542624,414,3,1.57,3.20199652709409,23.5126630756578,0.956521739130435,1,1,0.778033794162826,0.194011525579588,0.139742324998363,5.77644416335079,Species,3.60413822565885,3.05776766447344,3.60413822565885,15.47,186,55,7,8,10,8,0,39874062.36,0.00483091787439614,0.995169082125604,0,0.00483091787439614,0,NaN,NaN,Non-breeding,7.84133243560791,9.5696964263916,0.0402669124305248,9.12964820861816,4,25.7863953228912,24.660558220648,0.309798000602574,Mamms,-35.8016735141314,5.97614243911542
1735,Strigiformes,Strigidae,Asio,Asio flammeus,43.1997269902164,-78.781583612991,534,6,1.56,4.61641202271211,98.2896262962681,0.971910112359551,1,1,0.896951373141849,0.167795967511802,0.114592584444899,5.77644416335079,Species,3.60413822565885,2.78809290877575,3.60413822565885,20.5,180,51,7,8,10,8,0,39874062.36,0.00936329588014981,0.99063670411985,0,0.00936329588014981,0,NaN,NaN,Non-breeding,9.00453758239746,9.36277198791504,0.0346566997468472,8.35507869720459,4,25.7863953228912,24.660558220648,0.257693362293029,Mamms,-36.4380232398123,-0.9206596318493
1736,Strigiformes,Strigidae,Asio,Asio flammeus,42.6118398163293,-76.5376439445506,207,4,1.87,2.94915127447712,17.8904722808239,0.93719806763285,1,1,0.825,0.277759236988335,0.215975806048359,5.77644416335079,Species,3.60413822565885,3.05776766447344,3.60413822565885,15.47,186,55,7,8,10,8,0,39874062.36,0.00966183574879227,0.990338164251208,0,0.00966183574879227,0,NaN,NaN,Non-breeding,8.43922424316406,9.5232400894165,0.0373038686811924,8.79450798034668,4,25.7863953228912,24.660558220648,0.345043210958274,Mamms,-36.0676684523546,5.97614243911542
1737,Strigiformes,Strigidae,Asio,Asio flammeus,42.7647529595429,-76.8546423749314,116,4,2.24,2.54606892650512,11.5461368670996,0.905172413793103,1,1,0.780916030534351,0.385593092303791,0.301352523715024,5.77644416335079,Species,3.60413822565885,3.05776766447344,3.60413822565885,15.47,186,55,7,8,10,8,0,39874062.36,0,1,0,0,0,NaN,NaN,Non-breeding,9.07695770263672,9.5163631439209,0.0355522520840168,8.67620277404785,4,25.7863953228912,24.660558220648,0.373665891900032,Mamms,-36.1148173537429,5.97614243911542
1738,Strigiformes,Strigidae,Asio,Asio flammeus,42.6118398163293,-76.5376439445506,514,4,1.4,4.4063201637556,80.0535238440322,0.976653696498054,1,1,0.859474671669794,0.132232980508109,0.084388358550858,5.77644416335079,Species,3.60413822565885,3.05776766447344,3.60413822565885,15.47,186,55,7,8,10,8,0,39874062.36,0.00972762645914397,0.990272373540856,0,0.00972762645914397,0,NaN,NaN,Non-breeding,8.43922424316406,9.5232400894165,0.0373038686811924,8.79450798034668,4,25.7863953228912,24.660558220648,0.250803333428841,Mamms,-36.0676684523546,5.97614243911542
1739,Strigiformes,Strigidae,Asio,Asio flammeus,42.4214681021616,-76.338898542624,552,6,2.13,3.01102980678066,18.9099706791506,0.931159420289855,1,1,0.861766065649561,0.325123795554091,0.25962024660176,5.77644416335079,Species,3.60413822565885,2.78809290877575,3.60413822565885,20.5,186,55,7,8,10,8,0,39874062.36,0.0072463768115942,0.992753623188406,0,0.0072463768115942,0,NaN,NaN,Non-breeding,7.84133243560791,9.5696964263916,0.0402669124305248,9.12964820861816,4,25.7863953228912,24.660558220648,0.343357624251899,Mamms,-35.8016735141314,5.97614243911542
1740,Strigiformes,Strigidae,Asio,Asio flammeus,43.1997269902164,-78.781583612991,910,4,1.44,3.73445623337172,40.7150232323428,0.972527472527473,1,1,0.872553191489362,0.140394188642529,0.0935419896802626,5.77644416335079,Species,3.60413822565885,3.05776766447344,3.60413822565885,15.47,180,51,7,8,10,8,0,39874062.36,0.0032967032967033,0.996703296703297,0,0.0032967032967033,0,NaN,NaN,Non-breeding,9.00453758239746,9.36277198791504,0.0346566997468472,8.35507869720459,4,25.7863953228912,24.660558220648,0.256530251620154,Mamms,-36.4380232398123,-0.9206596318493
1743,Strigiformes,Strigidae,Asio,Asio flammeus,50.0701700931971,-97.7367191618187,123,10,3.08,2.82862076504367,14.7195249719858,0.869918699186992,1,1,0.668721109399075,0.633004851561063,0.469725649153479,5.77644416335079,Species,3.60413822565885,3.05776766447344,4.51917647282112,70.48,194,58,9,7,9,4,0,39874062.36,0.0731707317073171,0.902439024390244,0.024390243902439,0.0487804878048781,0,NaN,NaN,Breeding,3.02870869636536,13.5175619125366,0.0189043879508972,51.2704200744629,8,25.7863953228912,24.660558220648,0.417560041457013,Mamms,5.4409182872153,14.4862435218789
