DataSet,RaptorScientificName,Continent,Num_obs,PreyPerPellet,ecozone,ShannEnt_rare,DietRichness_rare,LocalRichness,RERichness,RaptorRichness
2636,Tyto alba,North America,8942,2.49,BA,0.7322523985838348,3.685,79.0,36.0,25.0
2647,Tyto alba,Europe,1212,3.05,BC,1.258751636989382,5.46,73.0,28.0,25.0
2648,Tyto alba,Europe,826,1.7,BC,0.8654367501569078,4.175,73.0,28.0,25.0
2649,Tyto alba,Europe,1054,2.1,BC,1.5705520757729727,7.07,73.0,28.0,25.0
2650,Tyto alba,Europe,531,2.23,BC,1.253359524347894,5.43,73.0,28.0,25.0
2651,Tyto alba,Australia/Oceania,76,,NA,1.1408482613887565,4.175,5.0,2.0,4.0
2657,Tyto alba,Australia/Oceania,401,2.57,DA,1.9351868930057834,8.725,35.0,9.0,18.0
2660,Tyto alba,Europe,467,,BA,1.6553158837412711,6.785,83.0,34.0,33.0
2661,Tyto alba,Europe,115,,BA,1.4840753111969576,6.19,83.0,34.0,33.0
2662,Tyto alba,Europe,650,,BA,1.8165177098667953,7.435,83.0,34.0,33.0
2663,Tyto alba,Europe,505,,BA,1.8336582452103718,7.605,83.0,34.0,33.0
2664,Tyto alba,Europe,361,,BA,1.7220362251676447,6.75,83.0,34.0,33.0
2665,Tyto alba,Europe,77,,BA,1.5708575702897019,6.365,83.0,34.0,33.0
2666,Tyto alba,Europe,32,,BA,1.6390428605738958,6.355,83.0,34.0,33.0
2667,Tyto alba,Europe,18,,BA,1.1767871574491826,3.86,83.0,34.0,33.0
2668,Tyto alba,Europe,81,,BA,1.4932062407488806,5.43,83.0,34.0,33.0
2669,Tyto alba,Europe,38,,BA,1.390288811280451,4.61,83.0,34.0,33.0
2670,Tyto alba,Europe,57,,BB,1.4809356054022,5.985,83.0,34.0,33.0
2671,Tyto alba,Europe,20,,BA,1.295105724537606,5.49,83.0,34.0,33.0
2672,Tyto alba,Europe,25,,BA,1.1958265612946313,4.38,83.0,34.0,33.0
2673,Tyto alba,North America,127,3.18,BA,0.5021313043098034,2.89,58.0,27.0,16.0
2676,Tyto alba,Europe,1236,,BC,1.4157395099985615,5.78,72.0,28.0,30.0
2688,Tyto alba,South America,192,4.0,DB,0.22926788058307093,2.055,171.0,41.0,60.0
2690,Tyto alba,Africa,116,1.63,DA,1.2583072405094127,5.795,131.0,45.0,38.0
2692,Tyto alba,Africa,80,1.0,DA,0.9597701133507155,3.995,131.0,45.0,38.0
2697,Tyto alba,Australia/Oceania,639,5.11,CA,1.4512501050868807,6.355,36.0,9.0,17.0
2698,Tyto alba,Europe,100,0.43,B,2.0426639799203277,9.255,66.0,21.0,29.0
2704,Tyto alba,South America,1739,,DB,1.26912674072016,5.115,171.0,45.0,56.0
2705,Tyto alba,Africa,68,,DA,1.2903056518609863,5.605,120.0,36.0,48.0
2706,Tyto alba,Africa,54,,DA,0.9179784615438809,2.97,120.0,36.0,48.0
2707,Tyto alba,Africa,134,,DA,0.9116669388450716,3.735,120.0,36.0,48.0
2708,Tyto alba,Africa,132,,DA,0.9125815161156804,3.725,120.0,36.0,48.0
2709,Tyto alba,Africa,176,,DA,1.659308356552881,6.715,72.0,25.0,39.0
2710,Tyto alba,Africa,225,,DA,1.157195856628316,4.355,78.0,25.0,38.0
2723,Tyto alba,South America,600,10.0,DA,0.8533908221282682,3.1,149.0,28.0,35.0
2724,Tyto alba,South America,728,5.09,DA,1.0601270207147617,5.66,149.0,28.0,35.0
2725,Tyto alba,South America,157,5.06,DA,0.30481795905419795,2.27,149.0,28.0,35.0
2726,Tyto alba,South America,256,2.88,DA,1.706933820821469,6.865,149.0,28.0,35.0
2727,Tyto alba,South America,255,18.21,DA,0.40524786751880376,2.885,149.0,28.0,35.0
2728,Tyto alba,South America,210,12.35,DA,0.15048856700459562,1.66,149.0,28.0,35.0
2729,Tyto alba,South America,240,12.63,DA,0.6244999537371873,3.72,149.0,28.0,35.0
2733,Tyto alba,North America,3282,,BB,1.208649884887778,5.445,78.0,36.0,21.0
2734,Tyto alba,North America,5300,,BB,1.6250905347500713,6.53,78.0,36.0,21.0
2736,Tyto alba,North America,1229,,BB,1.0767128354607984,4.27,93.0,47.0,22.0
2737,Tyto alba,North America,255,,BB,1.210049186462664,4.55,93.0,47.0,22.0
2738,Tyto alba,North America,277,,BB,1.0276606574646667,4.275,93.0,47.0,22.0
2739,Tyto alba,North America,393,,BB,0.8462481476866013,3.84,93.0,47.0,22.0
2740,Tyto alba,North America,574,,BB,1.0592874937445627,4.46,93.0,47.0,22.0
2743,Tyto alba,Europe,207835,3.4,BA,1.1851596904716826,4.195,42.0,15.0,18.0
2767,Tyto alba,Australia/Oceania,574,3.68,CA,1.5548857347111176,6.495,36.0,9.0,17.0
2768,Tyto alba,Australia/Oceania,244,1.78,CA,1.551785051975351,6.36,36.0,9.0,17.0
2769,Tyto alba,Australia/Oceania,163,,CA,0.4609011602680902,2.975,35.0,9.0,17.0
2777,Tyto alba,Asia,187,1.09,CA,1.5017787375178815,5.62,51.0,15.0,23.0
2778,Tyto alba,Asia,176,1.1,CA,1.0353231741800897,4.805,51.0,15.0,23.0
2779,Tyto alba,Asia,177,1.14,CA,1.1970207003086846,5.145,51.0,15.0,23.0
2780,Tyto alba,Asia,376,1.07,CA,0.9674444563363616,4.54,51.0,15.0,23.0
2807,Tyto alba,South America,107,,DA,1.5005076633471932,5.98,115.0,27.0,45.0
2808,Tyto alba,South America,83,,DA,1.3495194700056783,6.19,93.0,24.0,38.0
2809,Tyto alba,South America,690,,DA,1.6904292295260739,7.425,93.0,24.0,38.0
2810,Tyto alba,South America,495,,DA,1.20653648742183,6.025,93.0,24.0,38.0
2811,Tyto alba,South America,387,,DA,1.4305940524334309,6.24,93.0,24.0,38.0
2812,Tyto alba,South America,239,,DA,1.191757177986399,3.98,93.0,24.0,38.0
2813,Tyto alba,South America,139,,DA,0.6126996375721913,3.26,118.0,33.0,49.0
2814,Tyto alba,South America,155,,DA,1.3178602310039926,4.47,93.0,24.0,38.0
2815,Tyto alba,South America,173,,DA,0.9432424567985196,3.845,118.0,33.0,49.0
2816,Tyto alba,South America,14,,DA,0.48161229511012094,2.0,118.0,33.0,49.0
2817,Tyto alba,South America,36,,DA,1.0462845835289818,4.29,118.0,33.0,49.0
2818,Tyto alba,South America,131,,DA,1.0199672038893806,3.955,118.0,33.0,49.0
2819,Tyto alba,South America,17,,DA,1.3442900234715043,5.095,93.0,24.0,38.0
2820,Tyto alba,South America,388,,DA,1.1986477322968787,4.46,118.0,33.0,49.0
2822,Tyto alba,Europe,1049,2.95,BA,1.74457409108413,7.34,66.0,25.0,24.0
2823,Tyto alba,Europe,175,2.95,BA,1.6389122072520907,6.955,66.0,25.0,24.0
2824,Tyto alba,Europe,357,2.95,BA,1.5853592365329225,6.56,66.0,25.0,24.0
2825,Tyto alba,Europe,370,2.95,BA,1.3893727156621096,5.24,66.0,25.0,24.0
2826,Tyto alba,Europe,402,2.85,BA,1.553373316572162,6.39,81.0,33.0,28.0
2827,Tyto alba,Europe,435,2.85,BA,1.5345207957389928,6.255,66.0,25.0,24.0
2828,Tyto alba,Europe,358,2.85,BB,1.7878193177789894,7.535,66.0,25.0,24.0
2830,Tyto alba,Europe,1302,4.1,BC,1.8551982734419559,8.09,82.0,31.0,28.0
2850,Tyto alba,Asia,135,0.67,DB,0.7779443303343586,3.09,186.0,52.0,27.0
2851,Tyto alba,Europe,2284,2.19,BC,1.2710283342558777,6.655,73.0,28.0,25.0
2852,Tyto alba,South America,495,3.46,BA,1.652773226833209,7.04,241.0,55.0,60.0
2874,Tyto capensis,Africa,98,2.51,DA,1.7016174486306601,7.49,203.0,72.0,51.0
2900,Tyto alba,Europe,1490,4.02,BC,1.939048496873624,8.605,70.0,30.0,28.0
2937,Tyto alba,Africa,45,1.88,DA,1.34942408650803,5.755,84.0,28.0,32.0
2938,Tyto alba,Africa,34,1.1,DA,1.6483874884052556,6.615,84.0,28.0,32.0
2939,Tyto alba,Africa,64,2.67,DA,1.3775719132861033,4.99,84.0,28.0,32.0
2940,Tyto alba,Africa,87,3.63,DA,1.770789048179675,7.865,84.0,28.0,32.0
2941,Tyto alba,Africa,94,2.76,DA,1.7125797951368242,6.97,84.0,28.0,32.0
2942,Tyto alba,Africa,67,2.16,DA,1.7361234522608546,7.39,84.0,28.0,32.0
2948,Tyto alba,Europe,3339,2.76,BA,1.3660617021014871,6.755,80.0,28.0,29.0
2949,Tyto alba,Europe,3274,2.77,BA,1.0512364804664491,5.645,80.0,28.0,29.0
2951,Tyto alba,Africa,272,,BB,1.7205737702421433,7.605,53.0,20.0,22.0
2959,Tyto alba,South America,590,,BB,1.6935479781549796,6.96,63.0,28.0,20.0
2960,Tyto alba,South America,981,,BB,1.8802365961059047,7.91,63.0,28.0,20.0
2961,Tyto alba,South America,871,,BB,1.7553539289534315,7.38,63.0,28.0,20.0
2962,Tyto alba,South America,291,,BB,1.7213194030589667,7.1,49.0,20.0,17.0
2963,Tyto alba,South America,380,,BB,1.6235620991012953,6.67,49.0,20.0,17.0
2964,Tyto alba,South America,128,,BB,1.8786521975624912,7.77,49.0,20.0,17.0
2965,Tyto alba,South America,253,,BB,1.8737415799092008,8.245,49.0,20.0,17.0
2966,Tyto alba,South America,139,,BB,1.7520927510287954,6.955,49.0,20.0,17.0
2967,Tyto alba,South America,175,,BB,1.8322027080503949,7.7,49.0,20.0,17.0
2968,Tyto alba,South America,111,,BB,1.7083386985227067,7.395,40.0,17.0,14.0
2969,Tyto alba,South America,118,,BB,1.0880568876281054,4.55,23.0,9.0,13.0
2990,Tyto alba,South America,547,1.02,CA,1.995789738631654,9.425,42.0,22.0,12.0
3000,Tyto alba,South America,26,1.0,BB,1.6326572476843557,6.095,38.0,13.0,18.0
3001,Tyto alba,South America,52,1.93,BB,1.872969718830002,7.65,38.0,13.0,18.0
3002,Tyto alba,South America,137,2.85,BB,1.677675088043427,6.895,38.0,13.0,18.0
3012,Tyto alba,Asia,14632,,BB,1.5029978017780379,5.94,83.0,35.0,23.0
3025,Tyto alba,Europe,8145,3.4,BA,1.6364937404666242,7.335,59.0,24.0,19.0
3049,Tyto alba,Europe,21609,2.15,BB,1.669927915425843,7.285,75.0,27.0,27.0
3053,Tyto alba,North America,950,2.7,CA,1.2708979227121828,4.505,60.0,24.0,17.0
3054,Tyto alba,North America,208,1.96,CA,0.72955753611294,3.375,60.0,24.0,17.0
3060,Tyto alba,Africa,203,,DA,1.9047638063547117,8.485,131.0,45.0,38.0
3061,Tyto alba,Africa,118,,DA,1.8006999006420037,7.62,131.0,45.0,38.0
3066,Tyto glaucops,North America,3827,,DB,2.033868242124804,11.27,20.0,2.0,8.0
3067,Tyto alba,North America,4495,,DB,1.4719666381819163,7.96,20.0,2.0,8.0
3077,Tyto alba,Europe,667,5.05,BB,1.0533081825771056,3.91,75.0,28.0,26.0
3086,Tyto alba,South America,176,3.14,BA,1.7009723921837887,6.785,59.0,26.0,20.0
3087,Tyto alba,South America,113,1.82,BA,1.591900950304559,6.3,59.0,26.0,20.0
3088,Tyto alba,South America,766,,BA,1.4670521315264766,6.735,255.0,65.0,74.0
3089,Tyto alba,South America,369,,BA,1.2963176559769156,5.505,255.0,65.0,74.0
3092,Tyto alba,Asia,4016,,BB,1.3401366785877022,5.02,80.0,31.0,23.0
3103,Tyto alba,Africa,1421,,DA,1.4069776144369714,5.51,147.0,35.0,52.0
3104,Tyto alba,Africa,282,,DA,1.6547207020945158,6.33,147.0,35.0,52.0
3120,Tyto alba,Africa,94,2.04,BA,1.2602018671179107,5.13,240.0,81.0,62.0
3121,Tyto alba,Australia/Oceania,208,,DA,1.860965962040489,7.88,35.0,7.0,16.0
3122,Tyto alba,Australia/Oceania,48,4.8,DA,1.4188540380288992,6.235,35.0,7.0,16.0
3123,Tyto alba,Australia/Oceania,82,3.73,DA,1.7812013519206906,7.85,35.0,7.0,16.0
3124,Tyto alba,Australia/Oceania,282,3.62,DA,1.142245975650078,5.15,35.0,7.0,16.0
3125,Tyto alba,Australia/Oceania,164,3.04,DA,1.561304945273886,7.505,35.0,7.0,16.0
3126,Tyto alba,Australia/Oceania,77,3.67,DA,0.8343930788576758,3.95,35.0,7.0,16.0
3127,Tyto alba,Australia/Oceania,63,2.42,DA,0.05775588517125435,1.275,35.0,7.0,16.0
3128,Tyto alba,Australia/Oceania,49,2.33,DA,1.249481928998266,5.075,35.0,7.0,16.0
3129,Tyto alba,Australia/Oceania,41,2.93,DA,0.09004508776428001,1.38,35.0,7.0,16.0
3130,Tyto alba,Australia/Oceania,40,2.67,DA,1.3606783397094409,5.42,35.0,7.0,16.0
3131,Tyto alba,Australia/Oceania,151,2.19,DA,1.4191907359976699,6.505,35.0,7.0,16.0
3132,Tyto alba,Australia/Oceania,238,3.09,DA,1.2424168824187296,4.93,35.0,8.0,14.0
3133,Tyto alba,Australia/Oceania,522,5.27,DA,1.9912890855654897,9.385,33.0,9.0,16.0
3134,Tyto alba,Australia/Oceania,26,,DA,1.7725712661603685,7.51,35.0,8.0,14.0
3135,Tyto alba,Australia/Oceania,86,4.1,DA,1.030270243769295,4.31,33.0,8.0,16.0
3136,Tyto alba,Australia/Oceania,55,2.75,DA,1.5572377792532848,6.12,30.0,5.0,14.0
3137,Tyto alba,Australia/Oceania,93,2.66,CA,1.0098967620550083,4.46,30.0,5.0,14.0
3138,Tyto alba,Europe,42,1.83,BC,1.0394270618090933,5.395,73.0,28.0,25.0
3139,Tyto alba,Europe,81,1.8,BC,1.9585956958298645,9.24,73.0,28.0,25.0
3140,Tyto alba,Europe,243,1.52,BC,1.2921273740682186,6.49,73.0,28.0,25.0
3141,Tyto alba,Europe,359,1.95,BC,1.515617088687498,7.06,73.0,28.0,25.0
3142,Tyto alba,Europe,214,2.21,BC,1.151209517931705,5.74,73.0,28.0,25.0
3143,Tyto alba,Europe,501,1.94,BC,1.1639823379522596,5.885,73.0,28.0,25.0
3144,Tyto alba,Europe,12,2.0,BC,0.2682761693817914,1.865,73.0,28.0,25.0
3145,Tyto alba,Europe,211,2.07,BC,1.0959538183094195,5.13,73.0,28.0,25.0
3146,Tyto alba,Europe,256,2.29,BC,0.9299389941565298,4.79,73.0,28.0,25.0
3147,Tyto alba,Europe,24,2.67,BC,0.3944583737988595,2.44,73.0,28.0,25.0
3148,Tyto alba,Europe,144,2.09,BC,1.4690699818982724,6.175,73.0,28.0,25.0
3149,Tyto alba,Europe,530,2.26,BC,1.0178943855561764,5.335,73.0,28.0,25.0
3150,Tyto alba,Europe,39,1.7,BC,0.8009437674897114,3.655,73.0,28.0,25.0
3151,Tyto alba,Europe,311,2.43,BC,1.3365216341659982,5.4,73.0,28.0,25.0
3152,Tyto alba,Europe,25,1.56,BC,0.5834352262964752,3.36,73.0,28.0,25.0
3169,Tyto alba,Europe,1915,,BA,1.0783802689523954,5.035,60.0,25.0,21.0
3170,Tyto alba,Africa,226,3.83,DA,1.843838023897917,8.285,33.0,4.0,17.0
3179,Tyto alba,Africa,2478,9.95,DA,1.2968395739681342,5.79,53.0,6.0,17.0
3180,Tyto alba,Africa,547,3.3,DA,1.690501029888268,7.045,53.0,6.0,17.0
3181,Tyto alba,South America,148,,DB,0.8132323907146118,4.3,125.0,20.0,42.0
3182,Tyto alba,Europe,111,2.58,BA,1.6128818427785385,6.4,60.0,24.0,21.0
3190,Tyto alba,Asia,68,,DA,1.1572026822555161,4.47,84.0,21.0,34.0
3191,Tyto alba,Asia,39,,DA,1.3888694595240951,6.12,84.0,21.0,34.0
3194,Tyto alba,South America,16,,AA,-0.0,1.0,1.0,0.0,0.0
3195,Tyto alba,South America,179,,BA,0.968224185581617,3.405,58.0,22.0,23.0
3196,Tyto alba,South America,210,,BA,0.5752562005432028,2.605,58.0,22.0,23.0
3197,Tyto alba,South America,594,,BA,0.8588345695657519,3.315,35.0,12.0,17.0
3198,Tyto alba,South America,491,,BA,1.0552489357874886,3.155,35.0,12.0,17.0
3199,Tyto alba,South America,364,,BA,0.8096146832963295,3.14,37.0,16.0,13.0
3200,Tyto alba,South America,310,,BA,1.1852738959736824,4.01,29.0,13.0,12.0
3201,Tyto alba,South America,330,,BA,0.940076541183542,3.875,37.0,16.0,13.0
3202,Tyto alba,South America,192,,BA,1.238990355964619,4.785,50.0,20.0,19.0
3203,Tyto alba,South America,584,,NA,1.0764472244288803,4.205,50.0,20.0,19.0
3431,Tyto alba,South America,314,,DA,0.9647463713263811,4.055,7.0,5.0,3.0
3432,Tyto alba,South America,76,,DA,1.0242842103274779,3.975,7.0,5.0,3.0
3433,Tyto alba,Australia/Oceania,952,3.46,BA,0.14813121743522678,1.68,53.0,5.0,23.0
3441,Tyto alba,Asia,3530,1.24,DB,0.4005984737419275,2.665,187.0,50.0,27.0
3443,Tyto alba,Africa,6,,BA,1.2431675125666333,3.935,123.0,42.0,35.0
3444,Tyto alba,Africa,50,,BA,0.6287982505199843,2.645,123.0,42.0,35.0
3445,Tyto alba,Africa,108,,BA,0.9124921541187426,3.345,123.0,42.0,35.0
3446,Tyto alba,Africa,49,,BA,1.5231756453937886,6.375,123.0,42.0,35.0
3447,Tyto alba,Africa,7,,BA,1.3718086448336728,4.81,123.0,42.0,35.0
3448,Tyto alba,Africa,21,,BA,1.2966131543245032,4.68,123.0,42.0,35.0
3449,Tyto alba,Africa,49,,BA,1.7871296598516073,7.355,123.0,42.0,35.0
3450,Tyto alba,Africa,11,,BA,1.514082284170641,5.445,123.0,42.0,35.0
3474,Tyto alba,Europe,18489,,BA,1.684681114977557,6.74,56.0,21.0,20.0
3475,Tyto alba,South America,136,,BA,1.1094137688579593,4.645,43.0,14.0,21.0
3476,Tyto alba,South America,200,,BA,1.1424703195233605,5.335,43.0,14.0,21.0
3477,Tyto alba,South America,187,,BA,1.458958896248332,5.59,43.0,14.0,21.0
3478,Tyto alba,South America,402,,BA,1.385466315888054,5.53,43.0,14.0,21.0
3479,Tyto alba,South America,225,,BA,1.813605922231535,8.19,43.0,14.0,21.0
3480,Tyto alba,South America,151,,BA,1.5156327016493663,6.255,43.0,14.0,21.0
3481,Tyto alba,South America,91,,BA,1.4481794884600507,5.235,43.0,14.0,21.0
3482,Tyto alba,South America,263,,BA,1.1134040040664217,3.535,43.0,14.0,21.0
3483,Tyto alba,South America,167,,BA,1.0746211090059217,3.93,43.0,14.0,21.0
3484,Tyto alba,South America,178,,BA,0.9137545073046424,3.16,58.0,22.0,23.0
3485,Tyto alba,South America,421,,BA,1.229364227626092,4.54,43.0,14.0,21.0
3486,Tyto alba,South America,111,,BA,1.0674468329728735,3.7,43.0,14.0,21.0
3487,Tyto alba,South America,228,,BA,1.05232699880415,3.08,43.0,14.0,21.0
3488,Tyto alba,South America,561,,BA,0.9474917072304382,3.225,43.0,14.0,21.0
3489,Tyto alba,South America,177,,BA,0.9692101309362784,4.045,62.0,20.0,25.0
3490,Tyto alba,South America,50,,BA,1.160088181149814,4.885,43.0,14.0,21.0
3491,Tyto alba,South America,424,,BA,1.0971957598559074,3.655,43.0,14.0,21.0
3492,Tyto alba,South America,142,,BA,1.1527007832873644,4.455,43.0,14.0,21.0
3493,Tyto alba,South America,157,,BA,1.7445442979755095,7.7,43.0,14.0,21.0
3494,Tyto alba,South America,112,,BA,1.2604652488559192,4.39,43.0,14.0,21.0
3495,Tyto alba,South America,112,,BA,1.0163197879867458,3.265,43.0,14.0,21.0
3496,Tyto alba,South America,216,,BA,1.5030735423585213,5.515,43.0,14.0,21.0
3497,Tyto alba,South America,156,,BA,1.0265131477221856,3.67,43.0,14.0,21.0
3498,Tyto alba,South America,284,,BA,0.7691577501499716,3.16,43.0,14.0,21.0
