Order,Family,Order,Family,AcceptedGenus_COL,AcceptedName_COL,sp_id,X,Y,Year,Density_km
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta seniculus,M_25,-67.1,-4.467,1987,1.04E+01
Carnivora,Procyonidae,Carnivora,Procyonidae,Procyon,Procyon lotor,M_444,-79.12,43.05,2001,1.04E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.47,45.34,2001,1.04E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.79,45.12,2005,1.04E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.79,45.12,2006,1.04E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.79,45.12,2009,1.04E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Presbytis,Presbytis siberu,M_769,98.78,-1.39,2011,1.04E+01
Primates,Cebidae,Primates,Cebidae,Cebus,Cebus capucinus,M_96,-85.65,10.83333333,1996,1.04E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Eudorcas,Eudorcas thomsonii,M_192,35.583,-3.167,1973,1.04E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mitis,M_118,28.2,-2.175,1994,1.04E+01
Rodentia,Cricetidae,Rodentia,Cricetidae,Peromyscus,Peromyscus leucopus,M_403,-86.3,39.2,2014,1.04E+01
Carnivora,Procyonidae,Carnivora,Procyonidae,Procyon,Procyon lotor,M_444,-79.23,43.77,1990,1.04E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,8.517,47.7,2011,1.05E+01
Carnivora,Procyonidae,Carnivora,Procyonidae,Nasua,Nasua nasua,M_333,-56.65,-18.983,2003,1.05E+01
Perissodactyla,Equidae,Perissodactyla,Equidae,Equus,Equus quagga,M_185,35.583,-3.167,1997,1.05E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Aepyceros,Aepyceros melampus,M_11,36.05,-0.41,1970,1.05E+01
Primates,Hylobatidae,Primates,Hylobatidae,Hylobates,Hylobates klossii,M_241,98.98333333,-1.35,1977,1.05E+01
Carnivora,Procyonidae,Carnivora,Procyonidae,Nasua,Nasua nasua,M_333,-56.65,-18.98,2003,1.05E+01
Primates,Callitrichidae,Primates,Callitrichidae,Leontocebus,Leontocebus fuscicollis,M_481,-73.5,-3.5,2004,1.05E+01
Cetartiodactyla,Suidae,Cetartiodactyla,Suidae,Sus,Sus scrofa,M_516,-6.46,37.03,2018,1.05E+01
Cetartiodactyla,Suidae,Cetartiodactyla,Suidae,Sus,Sus scrofa,M_516,11.099,42.626,2018,1.05E+01
Rodentia,Dasyproctidae,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,M_576,-59,4.5,2008,1.05E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.47,45.34,1997,1.05E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.83,45.11,2001,1.05E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,7.47,47.1977,2012,1.05E+01
Rodentia,Dasyproctidae,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta punctata,M_585,-89.6,17.35,2001,1.05E+01
Primates,Pitheciidae,Primates,Pitheciidae,Cacajao,Cacajao calvus,M_61,-64.91666667,-2.966666667,1983,1.05E+01
Primates,Pitheciidae,Primates,Pitheciidae,Pithecia,Pithecia monachus,M_426,-72.75,-4.5,1995,1.05E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Eudorcas,Eudorcas thomsonii,M_192,35.583,-3.167,1973,1.05E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Cercocebus,Cercocebus atys,M_109,-7.1,5.6,2007,1.05E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,2003,1.05E+01
Rodentia,Cricetidae,Rodentia,Cricetidae,Phenacomys,Phenacomys intermedius,M_412,-119.57,50.07,2013,1.06E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Redunca,Redunca redunca,M_467,36.05,-0.41,1971,1.06E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Macaca,Macaca mulatta,M_287,80.23,28.85,2009,1.06E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Philantomba,Philantomba maxwellii,M_414,-6.94,5.79,2014,1.06E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Tragelaphus,Tragelaphus spekii,M_563,31.9,1.3,2016,1.06E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.57,45.21,2007,1.06E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,8.517,47.7,2005,1.06E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,8.517,47.7,2007,1.06E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.72,45.07,2015,1.06E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.39,45.26,2005,1.06E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Eudorcas,Eudorcas thomsonii,M_192,35.583,-3.167,1977,1.06E+01
Perissodactyla,Equidae,Perissodactyla,Equidae,Equus,Equus quagga,M_185,35.583,-3.167,1988,1.06E+01
Primates,Lemuridae,Primates,Lemuridae,Eulemur,Eulemur collaris,M_195,47.33333333,-22.48333333,1995,1.07E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Macaca,Macaca fascicularis,M_283,103.4333333,2.833333333,1978,1.07E+01
Primates,Pitheciidae,Primates,Pitheciidae,Pithecia,Pithecia monachus,M_426,-68.76666667,-6.466666667,1987,1.07E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Presbytis,Presbytis femoralis,M_432,103.15,2.733333333,1978,1.07E+01
Primates,Lemuridae,Primates,Lemuridae,Varecia,Varecia variegata,M_568,49.511,-15.819,2005,1.07E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.79,45.12,2014,1.07E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.49,45.2,2013,1.07E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.57,45.22,1999,1.07E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,7.5855,47.4805,2012,1.07E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.56,45.3,2014,1.07E+01
Primates,Pitheciidae,Primates,Pitheciidae,Plecturocebus,Plecturocebus cupreus,M_63,-68.76666667,-6.466666667,1987,1.07E+01
Microbiotheria,Microbiotheriidae,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,M_781,-73.62,-41.84,2008,1.07E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Eudorcas,Eudorcas thomsonii,M_192,35.583,-3.167,1977,1.07E+01
Cetartiodactyla,Camelidae,Cetartiodactyla,Camelidae,Lama,Lama glama,M_578,-64.25,-42.6,2009,1.07E+01
Primates,Indriidae,Primates,Indriidae,Propithecus,Propithecus diadema,M_450,48.467,-18.967,2003,1.08E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Syncerus,Syncerus caffer,M_521,35.4,-3,1992,1.08E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,7.14,46.51,2010,1.08E+01
Primates,Callitrichidae,Primates,Callitrichidae,Leontocebus,Leontocebus fuscicollis,M_481,-71.31666667,-11.85,1974,1.08E+01
Primates,Cebidae,Primates,Cebidae,Saimiri,Saimiri boliviensis,M_493,-71.7,-12.1,2006,1.08E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Syncerus,Syncerus caffer,M_521,35.583,-3.167,1989,1.08E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.39,45.26,2004,1.08E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Syncerus,Syncerus caffer,M_521,35.583,-3.167,1987,1.08E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Eudorcas,Eudorcas thomsonii,M_192,35.583,-3.167,1970,1.08E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Kobus,Kobus kob,M_253,27.7,-15.7,1993,1.08E+01
Perissodactyla,Equidae,Perissodactyla,Equidae,Equus,Equus quagga,M_185,35.583,-3.167,1998,1.08E+01
Cetartiodactyla,Cervidae,Cetartiodactyla,Cervidae,Rusa,Rusa unicolor,M_478,78.333,30.25,2007,1.08E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,7.47,46.56,2012,1.09E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Colobus,Colobus angolensis,M_149,36,-8.16,2011,1.09E+01
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta guariba,M_20,-52.5,-22.5,1995,1.09E+01
Primates,Pitheciidae,Primates,Pitheciidae,Pithecia,Pithecia monachus,M_426,-74.66666667,-4.66666667,2000,1.09E+01
Cetartiodactyla,Cervidae,Cetartiodactyla,Cervidae,Axis,Axis porcinus,M_49,84.471,27.551,1974,1.09E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.79,45.12,2017,1.09E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.39,45.26,2003,1.09E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.4,45.36,2004,1.09E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,7.17,45.86,2012,1.09E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus timidus,M_275,11.216667,58.333333,1982,1.09E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,6.84,46.12,2005,1.09E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,7.14,46.51,2004,1.09E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Colobus,Colobus satanas,M_152,11.58333333,-0.166666667,1989,1.10E+01
Cingulata,Dasypodidae,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,M_169,-42.0333,-22.45,2004,1.10E+01
Primates,Lemuridae,Primates,Lemuridae,Eulemur,Eulemur rubriventer,M_200,48.417,-18.7,2014,1.10E+01
Primates,Hylobatidae,Primates,Hylobatidae,Hylobates,Hylobates lar,M_242,97.65,3.675,1973,1.10E+01
Primates,Hylobatidae,Primates,Hylobatidae,Hylobates,Hylobates lar,M_242,102.6666667,4.166666667,1987,1.10E+01
Primates,Indriidae,Primates,Indriidae,Indri,Indri indri,M_249,48.417,-18.7,2014,1.10E+01
Primates,Lepilemuridae,Primates,Lepilemuridae,Lepilemur,Lepilemur ruficaudatus,M_271,44.83333333,-20.43333333,1993,1.10E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Macaca,Macaca nemestrina,M_288,102.6666667,4.166666667,1981,1.10E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Antilope,Antilope cervicapra,M_30,70.76,21.4,2019,1.10E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Papio,Papio anubis,M_380,31.55,1.716666667,1992,1.10E+01
Primates,Pitheciidae,Primates,Pitheciidae,Pithecia,Pithecia monachus,M_426,-69.5,-1.583333333,2001,1.10E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Presbytis,Presbytis comata,M_431,107.4333333,-7.166666667,1979,1.10E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Presbytis,Presbytis femoralis,M_432,103.4166667,2.266666667,1978,1.10E+01
Primates,Indriidae,Primates,Indriidae,Propithecus,Propithecus diadema,M_450,48.8,-16.283,2004,1.10E+01
Cetartiodactyla,Suidae,Cetartiodactyla,Suidae,Sus,Sus scrofa,M_516,70.3,21.3,2019,1.10E+01
Cetartiodactyla,Suidae,Cetartiodactyla,Suidae,Sus,Sus scrofa,M_516,-56.65,-18.98,2003,1.10E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Boselaphus,Boselaphus tragocamelus,M_55,70.3,21.3,2019,1.10E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Boselaphus,Boselaphus tragocamelus,M_55,70.3,21.3,2019,1.10E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Boselaphus,Boselaphus tragocamelus,M_55,70.3,21.3,2019,1.10E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,7.5855,47.4805,2015,1.10E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.48,54.26,2007,1.10E+01
Cetartiodactyla,Cervidae,Cetartiodactyla,Cervidae,Odocoileus,Odocoileus hemionus,M_670,-102.84,28,2001,1.10E+01
Dasyuromorphia,Dasyuridae,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus flavipes,M_866,146,-19,1989,1.10E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,9.91,47.32,2016,1.10E+01
Primates,Cebidae,Primates,Cebidae,Sapajus,Sapajus apella,M_95,-40,-18.8,1995,1.10E+01
Cetartiodactyla,Cervidae,Cetartiodactyla,Cervidae,Cervus,Cervus nippon,M_611,-139.42,36.75,2006,1.10E+01
Carnivora,Procyonidae,Carnivora,Procyonidae,Procyon,Procyon lotor,M_444,-79.23,43.77,1989,1.11E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,1994,1.11E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,7.3,46.4,2006,1.11E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mitis,M_124,30.36666667,0.566666667,1996,1.11E+01
Cetartiodactyla,Cervidae,Cetartiodactyla,Cervidae,Cervus,Cervus elaphus,M_133,-6.46,37.03,2018,1.11E+01
Primates,Atelidae,Primates,Atelidae,Lagothrix,Lagothrix lagothricha,M_257,-72.85,-6.75,1987,1.11E+01
Primates,Lemuridae,Primates,Lemuridae,Varecia,Varecia variegata,M_568,49.351,-15.138,2005,1.11E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.79,45.12,2009,1.11E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.79,45.12,2012,1.11E+01
Chiroptera,Pteropodidae,Chiroptera,Pteropodidae,Pteropus,Pteropus samoensis,M_711,-170.76,-14.33,1995,1.11E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Eudorcas,Eudorcas rufifrons,M_191,14.9,12.1,1994,1.11E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Macaca,Macaca mulatta,M_287,77,31.5,1988,1.11E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Gazella,Gazella dorcas,M_211,29.87,35.05,2001,1.11E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,8.39,46.82,2005,1.12E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Piliocolobus,Piliocolobus foai,M_418,28.2,-2.175,1994,1.12E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Syncerus,Syncerus caffer,M_521,35.583,-3.167,1990,1.12E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Boselaphus,Boselaphus tragocamelus,M_55,76.45,26.6,2010,1.12E+01
Cetartiodactyla,Suidae,Cetartiodactyla,Suidae,Sus,Sus scrofa,M_516,11.166,43.132,1985,1.12E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,13.39,46.27,2014,1.12E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,7.3,46.4,2010,1.12E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Colobus,Colobus angolensis,M_149,36,-8.16,2011,1.12E+01
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta caraya,M_19,-56.65,-18.98,2003,1.12E+01
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta seniculus,M_25,-68.767,-6.417,1991,1.12E+01
Carnivora,Procyonidae,Carnivora,Procyonidae,Nasua,Nasua nasua,M_333,-54.57,-20.45,2019,1.12E+01
Primates,Pitheciidae,Primates,Pitheciidae,Pithecia,Pithecia irrorata,M_425,-70.75,-6.833333333,1987,1.12E+01
Perissodactyla,Rhinocerotidae,Perissodactyla,Rhinocerotidae,Rhinoceros,Rhinoceros unicornis,M_472,84.471,27.551,1974,1.12E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Procapra,Procapra gutturosa,M_867,116.2,41.1,2001,1.12E+01
Primates,Cebidae,Primates,Cebidae,Sapajus,Sapajus apella,M_95,-71.7,-12.1,2006,1.12E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Cephalophus,Cephalophus nigrifrons,M_104,-46.591,-23.395,2005,1.12E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,7.14,46.51,2005,1.13E+01
Primates,Hominidae,Primates,Hominidae,Pan,Pan troglodytes,M_375,-6.05,7.1,1989,1.13E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Colobus,Colobus satanas,M_152,11.61,-0.79,1995,1.13E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Connochaetes,Connochaetes taurinus,M_155,22.57,-14.4,2011,1.13E+01
Primates,Pitheciidae,Primates,Pitheciidae,Pithecia,Pithecia irrorata,M_425,-66.51666667,-4.35,1987,1.13E+01
Primates,Callitrichidae,Primates,Callitrichidae,Saguinus,Saguinus midas,M_487,-52.66,4.083,1995,1.13E+01
Primates,Cebidae,Primates,Cebidae,Saimiri,Saimiri boliviensis,M_493,-72.78333333,-8.666666667,1987,1.13E+01
Primates,Cebidae,Primates,Cebidae,Saimiri,Saimiri sciureus,M_495,-69.5,-1.583333333,2001,1.13E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,7.47,47.1977,2013,1.13E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.61,45.21,2003,1.13E+01
Microbiotheria,Microbiotheriidae,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,M_781,-73.585,-41.897,2005,1.13E+01
Primates,Cebidae,Primates,Cebidae,Sapajus,Sapajus apella,M_95,-72.833,-4.667,1991,1.13E+01
Rodentia,Sciuridae,Rodentia,Sciuridae,Sciurus,Sciurus aestuans,M_697,-49.58333333,-22.3,1995,1.13E+01
Perissodactyla,Equidae,Perissodactyla,Equidae,Equus,Equus quagga,M_185,35.583,-3.167,1991,1.13E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,15.41,47.35,2013,1.14E+01
Perissodactyla,Equidae,Perissodactyla,Equidae,Equus,Equus quagga,M_185,35.583,-3.167,2004,1.14E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Syncerus,Syncerus caffer,M_521,35.583,-3.167,2010,1.14E+01
Primates,Callitrichidae,Primates,Callitrichidae,Leontocebus,Leontocebus tripartitus,M_689,-76.7,-0.5,2005,1.14E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Cercopithecus,Cercopithecus mitis,M_124,36,-8.16,2011,1.14E+01
Primates,Lemuridae,Primates,Lemuridae,Eulemur,Eulemur rufus,M_201,47.41,-21.28,1995,1.14E+01
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta sara,M_24,-71.7,-12.1,2006,1.14E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Kobus,Kobus ellipsiprymnus,M_252,29.45907539,-15.96544128,1972,1.14E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Presbytis,Presbytis rubicunda,M_437,116.6666667,-1.016666667,1973,1.14E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Presbytis,Presbytis rubicunda,M_437,116.7166667,-0.883333333,1973,1.14E+01
Primates,Cebidae,Primates,Cebidae,Saimiri,Saimiri sciureus,M_495,-61.66666667,3.41666667,1997,1.14E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Boselaphus,Boselaphus tragocamelus,M_55,76.5,26.01,2000,1.14E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.39,45.26,2014,1.14E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.67,45.16,2005,1.14E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Cercocebus,Cercocebus sanjei,M_751,36.85,-7.142,2017,1.14E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Procapra,Procapra gutturosa,M_867,116.2,41.1,2002,1.14E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus mansuetus,M_658,-110.61,24.98,2012,1.14E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,2003,1.14E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus insularis,M_656,-110.34,24.48,2012,1.14E+01
Rodentia,Cricetidae,Rodentia,Cricetidae,Microtus,Microtus longicaudus,M_871,-119.88,49.66,2010,1.14E+01
Rodentia,Sciuridae,Rodentia,Sciuridae,Paraxerus,Paraxerus cepapi,M_385,8.55,5.22,2016,1.14E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Eudorcas,Eudorcas thomsonii,M_192,35.583,-3.167,1972,1.15E+01
Primates,Cebidae,Primates,Cebidae,Sapajus,Sapajus apella,M_95,-40,-18.8,1995,1.15E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus flavigularis,M_647,-94.63,16.23,2012,1.15E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Tragelaphus,Tragelaphus spekii,M_563,31.9,1.3,2016,1.15E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,2003,1.15E+01
Primates,Atelidae,Primates,Atelidae,Lagothrix,Lagothrix lagothricha,M_259,-74.31666667,8.475,1972,1.15E+01
Primates,Atelidae,Primates,Atelidae,Ateles,Ateles belzebuth,M_42,-74.31666667,8.475,1972,1.15E+01
Cetartiodactyla,Cervidae,Cetartiodactyla,Cervidae,Rusa,Rusa unicolor,M_478,84.471,27.551,1974,1.15E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.56,45.3,2014,1.15E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,8.39,46.82,2007,1.15E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Procapra,Procapra gutturosa,M_867,116.2,41.1,2000,1.15E+01
Primates,Cebidae,Primates,Cebidae,Sapajus,Sapajus apella,M_95,-64.96666667,-3.533333333,1985,1.15E+01
Perissodactyla,Equidae,Perissodactyla,Equidae,Equus,Equus quagga,M_185,35.583,-3.167,1977,1.15E+01
Primates,Cebidae,Primates,Cebidae,Sapajus,Sapajus apella,M_95,-74.00333333,-5.655,1997,1.15E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,8.517,47.7,2004,1.15E+01
Perissodactyla,Equidae,Perissodactyla,Equidae,Equus,Equus quagga,M_185,35.583,-3.167,2007,1.15E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra sibirica,M_743,8.39,46.82,2004,1.16E+01
Perissodactyla,Equidae,Perissodactyla,Equidae,Equus,Equus quagga,M_185,29.45907539,-15.96544128,1972,1.16E+01
Primates,Atelidae,Primates,Atelidae,Alouatta,Alouatta caraya,M_19,-58.21666667,-25.9,2001,1.16E+01
Primates,Atelidae,Primates,Atelidae,Ateles,Ateles belzebuth,M_42,-74.16666667,2.66666667,1992,1.16E+01
Primates,Callitrichidae,Primates,Callitrichidae,Saguinus,Saguinus mystax,M_488,-64.483,-4.5,1987,1.16E+01
Cetartiodactyla,Suidae,Cetartiodactyla,Suidae,Sus,Sus scrofa,M_516,24.26,54.7,2013,1.16E+01
Primates,Lemuridae,Primates,Lemuridae,Varecia,Varecia variegata,M_568,49.805,-15.116,2005,1.16E+01
Cetartiodactyla,Cervidae,Cetartiodactyla,Cervidae,Odocoileus,Odocoileus hemionus,M_670,-121.9,48.4,2018,1.17E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,2001,1.17E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus americanus,M_589,-138.0828,60.97097,1992,1.17E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Simias,Simias concolor,M_507,99.01666667,-1.4,1972,1.17E+01
Carnivora,Herpestidae,Carnivora,Herpestidae,Herpestes,Herpestes naso,M_682,8.74,5.58,2016,1.17E+01
Primates,Cebidae,Primates,Cebidae,Saimiri,Saimiri sciureus,M_495,-76.7,-0.5,2005,1.17E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Cercopithecus,Cercopithecus ascanius,M_113,31.55,1.716666667,1992,1.17E+01
Primates,Cercopithecidae,Primates,Cercopithecidae,Trachypithecus,Trachypithecus obscurus,M_553,102.6666667,4.166666667,1987,1.17E+01
Lagomorpha,Leporidae,Lagomorpha,Leporidae,Lepus,Lepus europaeus,M_577,9.53,45.24,2011,1.17E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Capra,Capra pyrenaica,M_754,10.166,40.333,2008,1.17E+01
Microbiotheria,Microbiotheriidae,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,M_781,-73.585,-41.897,2007,1.17E+01
Primates,Cebidae,Primates,Cebidae,Sapajus,Sapajus apella,M_95,-51.873611,-7.5,1995,1.17E+01
Cetartiodactyla,Bovidae,Cetartiodactyla,Bovidae,Gazella,Gazella dorcas,M_211,29.87,35.05,2003,1.17E+01
Cetartiodactyla,Camelidae,Cetartiodactyla,Camelidae,Lama,Lama glama,M_578,-63.9,-42.5,2017,1.17E+01
Primates,Pitheciidae,Primates,Pitheciidae,Plecturocebus,Plecturocebus cupreus,M_63,-72.75,-4.5,1995,1.17E+01
Perissodactyla,Equidae,Perissodactyla,Equidae,Equus,Equus quagga,M_185,35.583,-3.167,1974,1.17E+01
Perissodactyla,Equidae,Perissodactyla,Equidae,Equus,Equus quagga,M_185,35.583,-3.167,1970,1.18E+01
Cetartiodactyla,Camelidae,Cetartiodactyla,Camelidae,Lama,Lama glama,M_578,-64.25,-42.6,2010,1.18E+01
