DataSet,RaptorScientificName,IDLevel,PreyClass,PreyOrder,PreyScientificName,CountInt,PreyMass,PreyFamily
924,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,87,9.82,Soricidae
925,Tyto alba,Species,Mammalia,Rodentia,Microtus guentheri,2,50.0,Cricetidae
925,Tyto alba,Species,Aves,Passeriformes,Carduelis chloris,3,0.0,
925,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,5,0.0,
925,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,6,26.7,Muridae
925,Tyto alba,Species,Mammalia,Rodentia,Microtus thomasi,10,25.67,Cricetidae
925,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,30,30.45,Muridae
925,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,51,9.82,Soricidae
925,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,69,16.25,Muridae
926,Tyto alba,Species,Mammalia,Rodentia,Microtus guentheri,7,50.0,Cricetidae
926,Tyto alba,Species,Aves,Passeriformes,Carduelis chloris,8,0.0,
926,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,14,26.7,Muridae
926,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,16,0.0,
926,Tyto alba,Species,Mammalia,Rodentia,Microtus thomasi,18,25.67,Cricetidae
926,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,44,9.82,Soricidae
926,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,65,30.45,Muridae
926,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,90,16.25,Muridae
927,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,1,5.19,Soricidae
927,Tyto alba,Species,Mammalia,Rodentia,Microtus guentheri,1,50.0,Cricetidae
927,Tyto alba,Species,Mammalia,Rodentia,Microtus levis,1,35.49,Cricetidae
927,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,1,26.7,Muridae
927,Tyto alba,Species,Insecta,Orthoptera,Locusta migratoria,1,0.0,
927,Tyto alba,Species,Aves,Passeriformes,Carduelis chloris,4,0.0,
927,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,7,0.0,
927,Tyto alba,Species,Mammalia,Rodentia,Microtus thomasi,8,25.67,Cricetidae
927,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,9,30.45,Muridae
927,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,12,9.82,Soricidae
927,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,14,16.25,Muridae
927,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,62,338.33,Muridae
928,Tyto alba,Species,Mammalia,Rodentia,Microtus levis,1,35.49,Cricetidae
928,Tyto alba,Species,Mammalia,Rodentia,Apodemus mystacinus,1,45.6,Muridae
928,Tyto alba,Species,Aves,Passeriformes,Carduelis chloris,1,0.0,
928,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,2,26.7,Muridae
928,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,2,0.0,
928,Tyto alba,Species,Mammalia,Rodentia,Muscardinus avellanarius,3,27.5,Gliridae
928,Tyto alba,Species,Mammalia,Rodentia,Microtus guentheri,4,50.0,Cricetidae
928,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,8,30.45,Muridae
928,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,8,338.33,Muridae
928,Tyto alba,Species,Mammalia,Rodentia,Microtus thomasi,10,25.67,Cricetidae
928,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,11,229.13,Muridae
928,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,17,9.82,Soricidae
928,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,27,16.25,Muridae
929,Tyto alba,Species,Mammalia,Rodentia,Microtus guentheri,1,50.0,Cricetidae
929,Tyto alba,Species,Mammalia,Rodentia,Muscardinus avellanarius,1,27.5,Gliridae
929,Tyto alba,Species,Aves,Passeriformes,Carduelis chloris,2,0.0,
929,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,3,5.19,Soricidae
929,Tyto alba,Species,Mammalia,Rodentia,Apodemus mystacinus,3,45.6,Muridae
929,Tyto alba,Species,Mammalia,Rodentia,Microtus thomasi,4,25.67,Cricetidae
929,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,6,26.7,Muridae
929,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,7,0.0,
929,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,20,9.82,Soricidae
929,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,40,30.45,Muridae
929,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,41,16.25,Muridae
930,Tyto alba,Genus,Mammalia,Rodentia,Oligoryzomys sp,1,24.196666666666665,
930,Tyto alba,Order,Aves,Passeriformes,Passeriformes,1,0.0,
930,Tyto alba,Species,Mammalia,Rodentia,Calomys expulsus,2,39.86,Cricetidae
930,Tyto alba,Species,Mammalia,Rodentia,Oxymycterus delator,2,81.5,Cricetidae
930,Tyto alba,Species,Mammalia,Rodentia,Calomys tener,3,13.8,Cricetidae
930,Tyto alba,Species,Mammalia,Rodentia,Necromys lasiurus,4,39.93,Cricetidae
930,Tyto alba,Genus,Mammalia,Rodentia,Oryzomys sp,4,58.69317073170732,
930,Tyto alba,Family,Mammalia,Rodentia,Sigmodontinae,4,0.0,
930,Tyto alba,Genus,Mammalia,Didelphimorphia,Thylamys sp,5,24.919,
930,Tyto alba,Family,Reptilia,Squamata,Tropiduridae,5,0.0,
930,Tyto alba,Species,Mammalia,Rodentia,Thalpomys cerradensis,7,24.0,Cricetidae
930,Tyto alba,Species,Mammalia,Didelphimorphia,Thylamys velutinus,13,20.7,Didelphidae
930,Tyto alba,Species,Mammalia,Rodentia,Thalpomys lasiotis,14,24.0,Cricetidae
933,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,1,16.25,Muridae
933,Tyto alba,Class,Amphibia,,Amphibia,1,0.0,
933,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,3,338.33,Muridae
933,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,3,0.0,
933,Tyto alba,Species,Mammalia,Eulipotyphla,Parascalops breweri,4,51.0,Talpidae
933,Tyto alba,Species,Mammalia,Rodentia,Peromyscus leucopus,6,21.17,Cricetidae
933,Tyto alba,Species,Mammalia,Rodentia,Zapus hudsonius,12,17.12,Dipodidae
933,Tyto alba,Species,Mammalia,Eulipotyphla,Condylura cristata,48,84.0,Talpidae
933,Tyto alba,Species,Mammalia,Eulipotyphla,Blarina brevicauda,77,28.0,Soricidae
933,Tyto alba,Species,Mammalia,Rodentia,Microtus pennsylvanicus,274,36.75,Cricetidae
934,Tyto alba,Species,Mammalia,Rodentia,Zapus hudsonius,1,17.12,Dipodidae
934,Tyto alba,Species,Mammalia,Eulipotyphla,Condylura cristata,2,84.0,Talpidae
934,Tyto alba,Species,Mammalia,Eulipotyphla,Parascalops breweri,2,51.0,Talpidae
934,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,2,338.33,Muridae
934,Tyto alba,Species,Mammalia,Rodentia,Peromyscus leucopus,3,21.17,Cricetidae
934,Tyto alba,Species,Mammalia,Eulipotyphla,Blarina brevicauda,21,28.0,Soricidae
934,Tyto alba,Species,Mammalia,Rodentia,Microtus pennsylvanicus,47,36.75,Cricetidae
938,Tyto alba,Genus,Mammalia,Rodentia,Peromyscus sp,6,34.561785714285705,
938,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,6,165.95184615384613,
938,Tyto alba,Genus,Mammalia,Rodentia,Microtus sp,95,39.70123076923076,
938,Tyto alba,Species,Mammalia,Rodentia,Thomomys bottae,255,114.75,Geomyidae
939,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,4,16.25,Muridae
939,Tyto alba,Class,Aves,,Aves,10,0.0,
939,Tyto alba,Species,Mammalia,Rodentia,Thomomys talpoides,35,130.08,Geomyidae
939,Tyto alba,Genus,Mammalia,Eulipotyphla,Sorex sp,69,6.494615384615386,
939,Tyto alba,Species,Mammalia,Rodentia,Peromyscus maniculatus,167,21.28,Cricetidae
939,Tyto alba,Genus,Mammalia,Rodentia,Microtus sp,1058,39.70123076923076,
940,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,1,16.25,Muridae
940,Tyto alba,Class,Aves,,Aves,1,0.0,
940,Tyto alba,Genus,Mammalia,Eulipotyphla,Sorex sp,12,6.494615384615386,
940,Tyto alba,Species,Mammalia,Rodentia,Peromyscus maniculatus,161,21.28,Cricetidae
940,Tyto alba,Species,Mammalia,Rodentia,Thomomys talpoides,205,130.08,Geomyidae
940,Tyto alba,Genus,Mammalia,Rodentia,Microtus sp,302,39.70123076923076,
941,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,1,16.25,Muridae
941,Tyto alba,Genus,Mammalia,Eulipotyphla,Sorex sp,11,6.494615384615386,
941,Tyto alba,Class,Aves,,Aves,55,0.0,
941,Tyto alba,Species,Mammalia,Rodentia,Thomomys talpoides,59,130.08,Geomyidae
941,Tyto alba,Species,Mammalia,Rodentia,Peromyscus maniculatus,102,21.28,Cricetidae
941,Tyto alba,Genus,Mammalia,Rodentia,Microtus sp,260,39.70123076923076,
944,Tyto alba,Species,Mammalia,Eulipotyphla,Blarina brevicauda,2,28.0,Soricidae
944,Tyto alba,Species,Mammalia,Rodentia,Peromyscus maniculatus,3,21.28,Cricetidae
944,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,4,0.0,
944,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,6,338.33,Muridae
944,Tyto alba,Species,Mammalia,Rodentia,Microtus ochrogaster,14,38.01,Cricetidae
944,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,21,16.25,Muridae
957,Tyto alba,Subphylum,,,Invertebrate,1,0.0,
957,Tyto alba,Species,Mammalia,Rodentia,Glis glis,2,128.09,Gliridae
957,Tyto alba,Class,Aves,,Aves,2,0.0,
957,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,6,229.13,Muridae
957,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,8,9.82,Soricidae
957,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,9,2.13,Soricidae
957,Tyto alba,Species,Mammalia,Rodentia,Microtus savii,17,20.0,Cricetidae
957,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,24,16.25,Muridae
957,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,25,5.19,Soricidae
957,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,89,30.45,Muridae
959,Tyto alba,Species,Mammalia,Rodentia,Abrothrix longipilis,1,38.86,Cricetidae
959,Tyto alba,Class,Aves,,Aves,1,0.0,
959,Tyto alba,Family,Insecta,Coleoptera,Scarabaeidae,1,0.0,
959,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,1,0.0,
959,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,8,16.25,Muridae
959,Tyto alba,Family,Insecta,Orthoptera,Gryllidae,8,0.0,
959,Tyto alba,Family,Insecta,Odonata,Corduliidae,10,0.0,
959,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys longicaudatus,11,27.0,Cricetidae
959,Tyto alba,Genus,Mammalia,Rodentia,Phyllotis sp,12,50.65538461538461,
959,Tyto alba,Species,Mammalia,Rodentia,Abrothrix olivaceus,13,24.52,Cricetidae
960,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,1,165.95184615384613,
960,Tyto alba,Species,Mammalia,Rodentia,Spalacopus cyanus,1,127.5,Octodontidae
960,Tyto alba,Family,Insecta,Coleoptera,Carabidae,1,0.0,
960,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,2,16.25,Muridae
960,Tyto alba,Species,Mammalia,Rodentia,Octodon lunatus,2,233.0,Octodontidae
960,Tyto alba,Family,Insecta,Coleoptera,Scarabaeidae,2,0.0,
960,Tyto alba,Class,Aves,,Aves,3,0.0,
960,Tyto alba,Family,Insecta,Orthoptera,Gryllidae,3,0.0,
960,Tyto alba,Order,Mammalia,Rodentia,Rodentia,4,0.0,
960,Tyto alba,Species,Mammalia,Rodentia,Abrothrix olivaceus,6,24.52,Cricetidae
960,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys longicaudatus,14,27.0,Cricetidae
960,Tyto alba,Genus,Mammalia,Rodentia,Phyllotis sp,16,50.65538461538461,
961,Tyto alba,Class,Reptilia,,Reptilia,1,0.0,
961,Tyto alba,Family,Insecta,Coleoptera,Curculionidae,1,0.0,
961,Tyto alba,Family,Insecta,Odonata,Corduliidae,1,0.0,
961,Tyto alba,Family,Insecta,Hymenoptera,Ichneumonidae,1,0.0,
961,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,2,165.95184615384613,
961,Tyto alba,Species,Mammalia,Rodentia,Spalacopus cyanus,3,127.5,Octodontidae
961,Tyto alba,Order,Mammalia,Rodentia,Rodentia,3,0.0,
961,Tyto alba,Family,Insecta,Coleoptera,Scarabaeidae,4,0.0,
961,Tyto alba,Class,Aves,,Aves,7,0.0,
961,Tyto alba,Family,Insecta,Orthoptera,Gryllidae,7,0.0,
961,Tyto alba,Genus,Mammalia,Rodentia,Phyllotis sp,8,50.65538461538461,
961,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,15,16.25,Muridae
961,Tyto alba,Species,Mammalia,Rodentia,Abrothrix olivaceus,32,24.52,Cricetidae
961,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys longicaudatus,42,27.0,Cricetidae
962,Tyto alba,Species,Mammalia,Rodentia,Octodon degus,1,210.0,Octodontidae
962,Tyto alba,Order,Mammalia,Rodentia,Rodentia,1,0.0,
962,Tyto alba,Class,Reptilia,,Reptilia,1,0.0,
962,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,3,165.95184615384613,
962,Tyto alba,Species,Mammalia,Rodentia,Spalacopus cyanus,3,127.5,Octodontidae
962,Tyto alba,Family,Insecta,Coleoptera,Scarabaeidae,3,0.0,
962,Tyto alba,Family,Insecta,Orthoptera,Gryllidae,3,0.0,
962,Tyto alba,Genus,Mammalia,Rodentia,Phyllotis sp,5,50.65538461538461,
962,Tyto alba,Class,Aves,,Aves,7,0.0,
962,Tyto alba,Family,Insecta,Odonata,Corduliidae,15,0.0,
962,Tyto alba,Species,Mammalia,Rodentia,Abrothrix olivaceus,20,24.52,Cricetidae
962,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,26,16.25,Muridae
962,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys longicaudatus,35,27.0,Cricetidae
976,Tyto alba,Species,Mammalia,Rodentia,Thomomys bottae,2,114.75,Geomyidae
976,Tyto alba,Species,Mammalia,Rodentia,Reithrodontomys megalotis,2,9.37,Cricetidae
976,Tyto alba,Species,Mammalia,Eulipotyphla,Notiosorex crawfordi,2,4.39,Soricidae
976,Tyto alba,Genus,Insecta,Orthoptera,Stenopelmatus sp,2,0.0,
976,Tyto alba,Class,Aves,,Aves,4,0.0,
976,Tyto alba,Species,Mammalia,Rodentia,Microtus californicus,9,57.42,Cricetidae
976,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,13,165.95184615384613,
976,Tyto alba,Species,Mammalia,Rodentia,Neotoma fuscipes,58,229.83,Cricetidae
984,Tyto alba,Genus,Insecta,Orthoptera,Schistocerca sp,5,0.0,
984,Tyto alba,Class,Arachnida,,Arachnida,5,0.0,
984,Tyto alba,Species,Aves,Procellariiformes,Pterodroma phaeopygia,5,0.0,
984,Tyto alba,Species,Aves,Gruiformes,Laterallus spilonota,5,0.0,
984,Tyto alba,Species,Aves,Gruiformes,Neocrex erytrops,5,0.0,
984,Tyto alba,Species,Aves,Cuculiformes,Coccyzus melacoryphus,5,0.0,
984,Tyto alba,Species,Aves,Passeriformes,Setophaga petechia,5,0.0,
984,Tyto alba,Species,Aves,Passeriformes,Geospiza fuliginosa,5,0.0,
984,Tyto alba,Species,Aves,Passeriformes,Geospiza fortis,5,0.0,
984,Tyto alba,Species,Aves,Passeriformes,Camarhynchus parvulus,5,0.0,
984,Tyto alba,Species,Mammalia,Rodentia,Cavia aperea,5,549.0,Caviidae
984,Tyto alba,Species,Mammalia,Chiroptera,Lasiurus cinereus,5,25.28,Vespertilionidae
984,Tyto alba,Species,Aves,Passeriformes,Certhidea olivacea,14,0.0,
984,Tyto alba,Subfamily,Aves,Passeriformes,Geospizinae,23,0.0,
984,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,147,0.0,
984,Tyto alba,Family,Insecta,Blattodea,Blattidae,174,0.0,
984,Tyto alba,Genus,Insecta,Coleoptera,Stenodontes sp,229,0.0,
984,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,294,229.13,Muridae
984,Tyto alba,Family,Insecta,Orthoptera,Tettigoniidae,1789,0.0,
984,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,1894,16.25,Muridae
985,Tyto alba,Genus,Reptilia,Squamata,Tropidurus sp,1,0.0,
985,Tyto alba,Genus,Insecta,Orthoptera,Schistocerca sp,3,0.0,
985,Tyto alba,Family,Insecta,Orthoptera,Tettigoniidae,12,0.0,
985,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,20,229.13,Muridae
986,Tyto alba,Species,Aves,Columbiformes,Zenaida galapagoensis,1,0.0,
986,Tyto alba,Genus,Aves,Passeriformes,Mimus sp,1,0.0,
986,Tyto alba,Species,Aves,Passeriformes,Setophaga petechia,1,0.0,
986,Tyto alba,Species,Aves,Passeriformes,Geospiza fuliginosa,1,0.0,
986,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,2,0.0,
986,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,2,16.25,Muridae
986,Tyto alba,Species,Aves,Passeriformes,Camarhynchus parvulus,3,0.0,
986,Tyto alba,Species,Aves,Cuculiformes,Coccyzus melacoryphus,4,0.0,
986,Tyto alba,Family,Insecta,Blattodea,Blattidae,5,0.0,
986,Tyto alba,Genus,Insecta,Coleoptera,Stenodontes sp,6,0.0,
986,Tyto alba,Genus,Reptilia,Squamata,Tropidurus sp,9,0.0,
986,Tyto alba,Subfamily,Aves,Passeriformes,Geospizinae,15,0.0,
986,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,16,229.13,Muridae
986,Tyto alba,Genus,Insecta,Orthoptera,Schistocerca sp,19,0.0,
986,Tyto alba,Family,Insecta,Orthoptera,Tettigoniidae,27,0.0,
986,Tyto alba,Genus,Chilopoda,Scolopendromorpha,Scolopendra sp,27,0.0,
993,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,1,16.25,Muridae
993,Tyto alba,Genus,Mammalia,Rodentia,Nectomys sp,1,206.266,
993,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,1,0.0,
993,Tyto alba,Genus,Mammalia,Rodentia,Sigmodon sp,2,136.13428571428568,
993,Tyto alba,Family,Insecta,Coleoptera,Curculionidae,2,0.0,
993,Tyto alba,Order,Insecta,Orthoptera,Orthoptera,3,0.0,
993,Tyto alba,Genus,Mammalia,Rodentia,Oligoryzomys sp,5,24.196666666666665,
993,Tyto alba,Species,Mammalia,Rodentia,Rhipidomys latimanus,5,57.5,Cricetidae
993,Tyto alba,Family,Mammalia,Rodentia,Muridae,8,0.0,
993,Tyto alba,Class,Insecta,,Insecta,10,0.0,
993,Tyto alba,Species,Mammalia,Rodentia,Sigmodon hispidus,22,92.38,Cricetidae
993,Tyto alba,Order,Amphibia,Anura,Anura,44,0.0,
993,Tyto alba,Species,Mammalia,Rodentia,Zygodontomys brevicauda,54,52.23,Cricetidae
998,Tyto alba,Species,Mammalia,Rodentia,Ictidomys tridecemlineatus,1,131.67,Sciuridae
998,Tyto alba,Species,Mammalia,Eulipotyphla,Cryptotis parva,2,4.98,Soricidae
998,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,2,338.33,Muridae
998,Tyto alba,Genus,Mammalia,Carnivora,Mustela sp,2,523.9017647058824,
998,Tyto alba,Species,Mammalia,Lagomorpha,Sylvilagus floridanus,3,1172.79,Leporidae
998,Tyto alba,Subfamily,Mammalia,Rodentia,Arvicolinae,3,0.0,
998,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,3,16.25,Muridae
998,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex cinereus,5,4.66,Soricidae
998,Tyto alba,Species,Mammalia,Rodentia,Zapus hudsonius,8,17.12,Dipodidae
998,Tyto alba,Species,Mammalia,Rodentia,Chaetodipus hispidus,11,32.0,Heteromyidae
998,Tyto alba,Class,Aves,,Aves,16,0.0,
998,Tyto alba,Genus,Mammalia,Rodentia,Microtus sp,25,39.70123076923076,
998,Tyto alba,Species,Mammalia,Eulipotyphla,Blarina brevicauda,33,28.0,Soricidae
998,Tyto alba,Genus,Mammalia,Rodentia,Reithrodontomys sp,49,15.810000000000002,
998,Tyto alba,Subfamily,Mammalia,Rodentia,Cricetinae,62,0.0,
998,Tyto alba,Species,Mammalia,Rodentia,Microtus pennsylvanicus,87,36.75,Cricetidae
998,Tyto alba,Species,Mammalia,Rodentia,Microtus ochrogaster,106,38.01,Cricetidae
998,Tyto alba,Genus,Mammalia,Rodentia,Peromyscus sp,158,34.561785714285705,
1024,Tyto alba,Species,Aves,Passeriformes,Mimus polyglottos,1,0.0,
1024,Tyto alba,Species,Aves,Passeriformes,Anthus spinoletta,1,0.0,
1024,Tyto alba,Species,Aves,Passeriformes,Sturnella neglecta,1,0.0,
1024,Tyto alba,Species,Aves,Passeriformes,Carpodacus mexicanus,1,0.0,
1024,Tyto alba,Class,Aves,,Aves,1,0.0,
1024,Tyto alba,Genus,Aves,Passeriformes,Zonotrichia sp,3,0.0,
1024,Tyto alba,Species,Mammalia,Lagomorpha,Lepus californicus,4,2422.48,Leporidae
1024,Tyto alba,Genus,Mammalia,Eulipotyphla,Sorex sp,6,6.494615384615386,
1024,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,8,229.13,Muridae
1024,Tyto alba,Species,Aves,Passeriformes,Passerculus sandwichensis,11,0.0,
1024,Tyto alba,Genus,Insecta,Orthoptera,Stenopelmatus sp,15,0.0,
1024,Tyto alba,Species,Mammalia,Rodentia,Reithrodontomys megalotis,19,9.37,Cricetidae
1024,Tyto alba,Species,Mammalia,Rodentia,Peromyscus maniculatus,92,21.28,Cricetidae
1024,Tyto alba,Species,Mammalia,Rodentia,Microtus californicus,110,57.42,Cricetidae
1024,Tyto alba,Species,Mammalia,Rodentia,Thomomys bottae,193,114.75,Geomyidae
1024,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,283,16.25,Muridae
1030,Tyto alba,Species,Mammalia,Rodentia,Abrothrix longipilis,1,38.86,Cricetidae
1030,Tyto alba,Species,Mammalia,Rodentia,Phyllotis darwini,1,50.83,Cricetidae
1030,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,1,165.95184615384613,
1030,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys longicaudatus,4,27.0,Cricetidae
1030,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,4,229.13,Muridae
1030,Tyto alba,Species,Mammalia,Rodentia,Loxodontomys micropus,14,70.76,Cricetidae
1030,Tyto alba,Order,Mammalia,Rodentia,Rodentia,25,0.0,
1030,Tyto alba,Species,Mammalia,Rodentia,Abrothrix olivaceus,38,24.52,Cricetidae
1031,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,3,229.13,Muridae
1031,Tyto alba,Species,Mammalia,Rodentia,Abrothrix longipilis,4,38.86,Cricetidae
1031,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys longicaudatus,4,27.0,Cricetidae
1031,Tyto alba,Order,Mammalia,Rodentia,Rodentia,5,0.0,
1031,Tyto alba,Species,Mammalia,Rodentia,Loxodontomys micropus,6,70.76,Cricetidae
1031,Tyto alba,Species,Mammalia,Rodentia,Abrothrix olivaceus,33,24.52,Cricetidae
1032,Tyto alba,Species,Mammalia,Rodentia,Abrothrix longipilis,1,38.86,Cricetidae
1032,Tyto alba,Species,Mammalia,Rodentia,Geoxus valdivianus,2,31.5,Cricetidae
1032,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,2,16.25,Muridae
1032,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,16,165.95184615384613,
1032,Tyto alba,Species,Mammalia,Rodentia,Loxodontomys micropus,23,70.76,Cricetidae
1032,Tyto alba,Order,Mammalia,Rodentia,Rodentia,39,0.0,
1032,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys longicaudatus,51,27.0,Cricetidae
1032,Tyto alba,Species,Mammalia,Rodentia,Abrothrix olivaceus,189,24.52,Cricetidae
1036,Tyto alba,Species,Mammalia,Rodentia,Otospermophilus beecheyi,1,578.5,Sciuridae
1036,Tyto alba,Species,Reptilia,Squamata,Pituophis catenifer,1,0.0,
1036,Tyto alba,Species,Reptilia,Squamata,Sceloporus occidentalis,1,0.0,
1036,Tyto alba,Species,Reptilia,Squamata,Plestiodon gilberti,3,0.0,
1036,Tyto alba,Species,Amphibia,Anura,Spea hammondii,3,0.0,
1036,Tyto alba,Species,Mammalia,Lagomorpha,Sylvilagus audubonii,4,889.63,Leporidae
1036,Tyto alba,Species,Mammalia,Rodentia,Chaetodipus californicus,5,22.0,Heteromyidae
1036,Tyto alba,Species,Mammalia,Rodentia,Neotoma fuscipes,5,229.83,Cricetidae
1036,Tyto alba,Species,Mammalia,Rodentia,Microtus californicus,9,57.42,Cricetidae
1036,Tyto alba,Species,Mammalia,Rodentia,Dipodomys heermanni,35,72.0,Heteromyidae
1036,Tyto alba,Genus,Mammalia,Rodentia,Peromyscus sp,36,34.561785714285705,
1036,Tyto alba,Species,Mammalia,Rodentia,Thomomys bottae,192,114.75,Geomyidae
1036,Tyto alba,Species,Mammalia,Rodentia,Perognathus inornatus,218,10.88,Heteromyidae
1044,Tyto alba,Species,Mammalia,Chiroptera,Lasionycteris noctivagans,1,10.46,Vespertilionidae
1044,Tyto alba,Species,Aves,Passeriformes,Sturnella neglecta,1,0.0,
1044,Tyto alba,Species,Mammalia,Rodentia,Neotoma cinerea,2,299.15,Cricetidae
1044,Tyto alba,Species,Mammalia,Rodentia,Microtus montanus,4,36.33,Cricetidae
1044,Tyto alba,Species,Mammalia,Rodentia,Thomomys talpoides,4,130.08,Geomyidae
1044,Tyto alba,Species,Aves,Columbiformes,Columba livia,6,0.0,
1044,Tyto alba,Species,Mammalia,Lagomorpha,Sylvilagus nuttallii,9,755.09,Leporidae
1044,Tyto alba,Species,Mammalia,Rodentia,Peromyscus maniculatus,51,21.28,Cricetidae
1044,Tyto alba,Species,Mammalia,Rodentia,Perognathus parvus,175,21.78,Heteromyidae
1055,Tyto alba,Species,Mammalia,Rodentia,Zapus trinotatus,1,27.5,Dipodidae
1055,Tyto alba,Species,Mammalia,Eulipotyphla,Neurotrichus gibbsii,2,8.9,Talpidae
1055,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex vagrans,60,5.9,Soricidae
1055,Tyto alba,Species,Mammalia,Rodentia,Microtus townsendii,67,64.75,Cricetidae
1055,Tyto alba,Species,Mammalia,Rodentia,Microtus oregoni,72,20.35,Cricetidae
1056,Tyto alba,Species,Mammalia,Rodentia,Zapus trinotatus,1,27.5,Dipodidae
1056,Tyto alba,Species,Mammalia,Eulipotyphla,Scapanus orarius,1,61.2,Talpidae
