DataSet,RaptorScientificName,Continent,Num_obs,PreyPerPellet,ecozone,ShannEnt_rare,DietRichness_rare,LocalRichness,RERichness,RaptorRichness,dens_slopes,pval_dens,numb_prey,numb_prey_spp,baow_a,obs_largest_prey_freq,NE_intake,sum_R,FreqBirds,NumPos
1516,Tyto alba,South America,84,1.48,BB,1.430974982973128,5.18,49.0,20.0,17.0,-0.5428571428571428,0.2657026239067055,81.0,6.0,0.011981257701363985,0.2962962962962963,82.64612345679012,85.16703243509565,0.0,0.0
1518,Tyto alba,South America,138,0.65,BB,1.438492999262474,6.52,49.0,20.0,17.0,0.25000000000000017,0.5164895523012258,124.0,9.0,0.007876216698062736,0.04838709677419355,23.768822580645164,129.55562326215446,0.014492753623188406,0.0
1519,Tyto alba,Asia,91,1.47,DB,1.1181251149212195,3.95,149.0,45.0,26.0,-0.4999999999999997,0.666666666666667,75.0,3.0,0.03875160102266923,0.5466666666666666,317.7013,26.332025937931686,0.0,0.0
1520,Tyto alba,Asia,94,1.04,DB,0.11314508157836867,1.505,208.0,55.0,30.0,1.0,1.0,93.0,2.0,0.051434253996711116,0.978494623655914,136.83548387096775,19.83907773466598,0.0,0.0
1521,Tyto alba,Asia,82,0.82,DB,0.33849608468512626,2.5,187.0,50.0,27.0,1.0,1.0,76.0,2.0,0.05335788085229643,0.02631578947368421,108.02464210526317,19.12385100319046,0.012195121951219513,0.0
1538,Tyto alba,North America,196,,BB,1.3346854921505733,5.84,68.0,32.0,21.0,0.21428571428571416,0.6445115810207203,81.0,7.0,0.0,0.012345679012345678,,88.78788037315316,0.061224489795918366,0.0
1540,Tyto alba,North America,192,,BB,1.5730991258266382,6.515,68.0,32.0,21.0,0.357142857142857,0.4316113520383282,101.0,7.0,0.0,0.019801980198019802,,88.78788037315316,0.125,0.0
1541,Tyto alba,North America,75,,BB,1.2096311563424236,5.22,68.0,32.0,21.0,0.10000000000000066,0.8728885715695374,24.0,5.0,0.0,0.041666666666666664,,62.01591133797292,0.10666666666666667,0.0
1542,Tyto alba,North America,69,,BB,1.3753649916246804,6.185,68.0,32.0,21.0,0.6785714285714284,0.09375025395983137,26.0,7.0,0.0,0.038461538461538464,,76.55935910005591,0.057971014492753624,0.0
1543,Tyto alba,North America,374,,BB,1.677989315023121,7.035,68.0,32.0,21.0,0.02380952380952391,0.9553740118158804,221.0,8.0,0.0,0.01809954751131222,,110.96514498625521,0.06417112299465241,0.0
1573,Tyto alba,North America,889,2.57,BB,0.5068176808347804,3.185,93.0,47.0,22.0,0.7857142857142853,0.03623846267982729,809.0,7.0,0.010183823325868235,0.0012360939431396785,92.73004746600742,100.19892633774751,0.08998875140607424,0.0
1574,Tyto alba,North America,509,2.57,BB,0.5666952833684153,3.475,93.0,47.0,22.0,0.8095238095238084,0.014902667686230154,477.0,8.0,0.009313150199582674,0.0020964360587002098,98.7161245283019,109.56638102014408,0.06286836935166994,0.0
1575,Tyto alba,North America,234,2.0,BB,1.0724827680578135,5.11,93.0,47.0,22.0,0.42857142857142894,0.3965014577259473,187.0,6.0,0.011382343888831891,0.016042780748663103,77.39229946524064,89.64833370273662,0.20085470085470086,0.0
1576,Tyto alba,North America,213,1.75,BB,0.6952512862480374,3.855,93.0,47.0,22.0,0.6571428571428567,0.15617492711370276,190.0,6.0,0.01138234388883189,0.010526315789473684,66.91023684210526,89.64833370273662,0.107981220657277,0.0
1589,Tyto alba,North America,283,2.08,BC,1.7199797088697528,7.515,66.0,31.0,13.0,-0.005494505494505697,0.9857869107140618,279.0,13.0,0.005401253931623187,0.053763440860215055,259.39870765338395,188.92060550810885,0.0035335689045936395,1.0
1618,Tyto alba,North America,865,,BA,0.8202719428965503,4.395,43.0,17.0,16.0,0.1604395604395607,0.5837527526413404,834.0,14.0,0.0,0.002398081534772182,,190.5918791049363,0.03236994219653179,0.0
1619,Tyto alba,North America,250,2.75,DA,1.7133082691197798,6.935,159.0,60.0,40.0,0.6848484848484855,0.028882797506732633,200.0,10.0,0.006563599454593282,0.005,62.929762499999995,155.464721807668,0.088,0.0
1620,Tyto alba,Australia/Oceania,478,,CA,1.106933946774774,5.065,34.0,9.0,18.0,0.028571428571428737,0.9571545189504371,357.0,6.0,0.0,0.8151260504201681,,83.20718000895485,0.02301255230125523,0.0
1625,Tyto alba,Europe,816,3.09,BA,1.7053008320805725,6.88,73.0,24.0,28.0,-0.4475524475524472,0.14458630130334793,815.0,12.0,0.005311868109956787,0.0098159509202454,61.42188257668712,192.09967983817418,0.0012254901960784314,0.0
1626,Tyto alba,Europe,502,3.06,BA,1.7075968707314666,7.01,73.0,24.0,28.0,-0.09890109890109908,0.7478683035983904,502.0,13.0,0.004994389370225334,0.00199203187250996,58.489705577689236,204.31089521145364,0.0,0.0
1627,Tyto alba,Europe,446,2.93,BA,1.7109357487432353,6.82,73.0,24.0,28.0,-0.34545454545454585,0.29808922090303824,443.0,11.0,0.005749433643058839,0.006772009029345372,66.9102869074492,177.47977046351718,0.006726457399103139,0.0
1628,Tyto alba,Europe,832,2.51,BA,1.5772343815104912,6.315,73.0,24.0,28.0,-0.08391608391608346,0.7954145018538988,831.0,12.0,0.005311868109956788,0.0036101083032490976,51.54271407942238,192.09967983817415,0.001201923076923077,0.0
1629,Tyto alba,Europe,785,,BA,1.5521665797992514,6.225,73.0,24.0,28.0,-0.44545454545454577,0.16973260492681153,784.0,11.0,0.0,0.0778061224489796,,180.2956870215672,0.0012738853503184713,0.0
1644,Tyto alba,North America,1888,3.05,BA,0.3266197504206214,2.42,53.0,26.0,19.0,0.35714285714285665,0.38512064355625664,1877.0,8.0,0.010156466637837345,0.0005327650506126798,111.14419130462518,100.46881456429276,0.005296610169491525,0.0
1701,Tyto alba,North America,613,2.04,NA,1.379218476960479,5.855,79.0,36.0,25.0,0.18881118881118955,0.5567370561768299,601.0,12.0,0.006471858973266302,0.07321131447587355,135.40260698835274,157.66847940914155,0.01794453507340946,0.0
1704,Tyto alba,South America,63,1.8,CA,1.2749356783614916,6.105,14.0,4.0,7.0,0.5000000000000004,0.6666666666666665,44.0,3.0,0.027288331731053307,0.022727272727272728,89.96890909090911,37.39357075112481,0.06349206349206349,0.0
1706,Tyto alba,North America,55,0.92,BA,1.100840015663867,4.755,44.0,17.0,13.0,0.999999999999999,0.0,45.0,4.0,0.023036902138055832,0.022222222222222223,50.64354666666667,44.29450440646019,0.03636363636363636,0.0
1728,Tyto alba,South America,134,3.12,BB,1.821865353503146,7.4,38.0,14.0,16.0,0.7142857142857139,0.0465282322841673,96.0,8.0,0.011379611149193166,0.041666666666666664,412.87805,89.6698621672723,0.007462686567164179,0.0
1735,Tyto alba,North America,883,1.49,BC,1.227682823438286,5.06,57.0,27.0,12.0,-0.07142857142857136,0.8665262706759089,883.0,8.0,0.0080106066435006,0.020385050962627407,116.84281083966995,127.38213329863271,0.0,0.0
1742,Tyto alba,North America,1163,,BC,1.5309816188817749,5.72,62.0,32.0,15.0,0.7857142857142851,0.020815127253525318,1152.0,8.0,0.0,0.019965277777777776,,111.00580581514743,0.009458297506448839,0.0
1829,Tyto alba,North America,1799,,BA,1.0419662479290945,4.495,52.0,26.0,15.0,0.6223776223776231,0.030675895061640063,1770.0,12.0,0.0,0.004519774011299435,,158.2601323744385,0.016120066703724293,0.0
1830,Tyto alba,North America,435,,BA,0.8783966524163671,3.91,52.0,26.0,15.0,0.06666666666666696,0.864689784626203,431.0,9.0,0.0,0.0069605568445475635,,122.53728124013061,0.009195402298850575,0.0
1831,Tyto alba,North America,838,,BA,0.7917545405361439,3.81,52.0,26.0,15.0,0.34545454545454535,0.29808922090303885,835.0,11.0,0.0,0.008383233532934131,,143.81907613955465,0.00477326968973747,0.0
1832,Tyto alba,North America,312,,BA,0.8239964377182115,3.66,52.0,26.0,15.0,0.26666666666666666,0.48792227483870054,312.0,9.0,0.0,0.00641025641025641,,120.13297989838392,0.0,0.0
1833,Tyto alba,North America,372,,BA,0.8631531755875761,3.955,52.0,26.0,15.0,0.3166666666666664,0.40639701448638627,366.0,9.0,0.0,0.00273224043715847,,122.53728124013061,0.016129032258064516,0.0
1834,Tyto alba,North America,1434,,BA,0.8298938974843268,4.16,52.0,26.0,15.0,0.2637362637362637,0.3839365166506743,1420.0,13.0,0.0,0.0007042253521126761,,159.84670199396777,0.009762900976290097,0.0
1835,Tyto alba,North America,776,,BA,1.1736041058005862,5.34,52.0,26.0,15.0,0.6219780219780223,0.01755031529054001,753.0,14.0,0.0,0.0013280212483399733,,157.7163484554339,0.029639175257731958,0.0
1836,Tyto alba,North America,215,,BA,0.8517248757675385,3.49,52.0,26.0,15.0,0.357142857142857,0.4316113520383282,215.0,7.0,0.0,0.004651162790697674,,100.34782621595784,0.0,0.0
1837,Tyto alba,North America,469,,BA,0.9107540955700819,4.675,52.0,26.0,15.0,-0.29696969696969666,0.4047016712701572,462.0,10.0,0.0,0.012987012987012988,,140.05059096811806,0.014925373134328358,0.0
1838,Tyto alba,North America,1352,,BA,1.0693221766943295,4.385,52.0,26.0,15.0,0.5384615384615384,0.05763443347046615,1328.0,13.0,0.0,0.0007530120481927711,,150.24168303953545,0.01775147928994083,0.0
1839,Tyto alba,North America,1764,,BA,1.1851432189170996,5.015,52.0,26.0,15.0,0.18681318681318707,0.5225040123791587,1735.0,14.0,0.0,0.008069164265129682,,185.99352689749506,0.016439909297052153,0.0
1840,Tyto alba,North America,1798,,BA,1.0364511443840585,4.44,52.0,26.0,15.0,0.5219780219780221,0.0672917119935102,1764.0,13.0,0.0,0.0005668934240362812,,160.8406731146898,0.018909899888765295,0.0
1841,Tyto alba,North America,722,,BA,0.5176185893118393,3.145,52.0,26.0,15.0,0.7619047619047611,0.028004939153071933,714.0,8.0,0.0,0.0056022408963585435,,91.66140297305836,0.0110803324099723,0.0
1891,Tyto alba,Europe,225,2.35,BB,0.7142099857084078,3.495,62.0,21.0,24.0,0.3999999999999992,0.6000000000000005,218.0,4.0,0.017012118483199213,0.06880733944954129,54.67307688593397,59.98125185132224,0.035398230088495575,0.0
1892,Tyto alba,North America,41,,CA,1.2333617684824965,4.265,105.0,50.0,30.0,-1.000000000000001,1.0,22.0,2.0,0.0,0.7727272727272727,,19.50470957116238,0.14634146341463414,0.0
1915,Tyto alba,Europe,2290,,B,1.482621724118956,6.63,66.0,21.0,29.0,0.8090909090909091,0.002558580199713915,2067.0,11.0,0.0,0.0019351717464925011,,125.11225248122798,0.016593886462882096,0.0
1916,Tyto alba,Europe,133,,B,1.3044672538423692,4.655,73.0,24.0,28.0,0.42857142857142894,0.3965014577259472,130.0,6.0,0.0,0.015384615384615385,,84.0466569560308,0.022556390977443608,0.0
1917,Tyto alba,Europe,126,,B,1.2301070750472554,3.95,73.0,24.0,28.0,0.3999999999999992,0.6000000000000005,126.0,4.0,0.0,0.15873015873015872,,63.37234435998502,0.0,0.0
1932,Tyto alba,Asia,132,1.389,DA,1.1513502661374897,4.48,99.0,25.0,37.0,-0.4999999999999997,0.666666666666667,111.0,3.0,0.03723241153904212,0.5135135135135135,210.85157648648647,27.406448335888754,0.030303030303030304,0.0
1934,Tyto alba,Asia,140,1.573,DA,1.0367826398482989,3.91,99.0,25.0,37.0,-1.6215845185301646e-16,0.9999999999999999,129.0,4.0,0.021059621558019652,0.35658914728682173,186.72875705426353,48.45330009630338,0.007142857142857143,0.0
1936,Tyto alba,Asia,151,1.171,DA,1.0278943029576348,4.165,99.0,25.0,37.0,-0.4000000000000001,0.5999999999999999,142.0,4.0,0.021059621558019645,0.2746478873239437,130.85017887323946,48.45330009630338,0.019867549668874173,0.0
1938,Tyto alba,Asia,1127,1.332,DA,1.5855114907426346,6.525,99.0,25.0,37.0,-0.3142857142857143,0.5440932944606414,998.0,6.0,0.014810272372371746,0.2865731462925852,171.70903881447109,68.89867637875832,0.0354924578527063,0.0
1939,Tyto alba,Asia,1229,1.268,DA,1.2422426376076954,4.935,99.0,25.0,37.0,-0.3142857142857143,0.5440932944606414,1152.0,6.0,0.014810272372371744,0.3263888888888889,159.74657990679825,68.89867637875832,0.021969080553295363,0.0
1940,Tyto alba,Asia,580,1.032,DA,1.1903466950165464,4.955,99.0,25.0,37.0,-0.371428571428571,0.46847813411078754,541.0,6.0,0.014810272372371749,0.21811460258780038,113.35537396244771,68.89867637875831,0.013793103448275862,0.0
1968,Tyto alba,North America,422,,BA,1.2905899767859614,4.745,106.0,59.0,25.0,0.08571428571428566,0.8717434402332362,409.0,6.0,0.0,0.14425427872860636,,78.34765555913773,0.0,0.0
1969,Tyto alba,North America,1858,,BA,1.2890777560622058,4.89,106.0,59.0,25.0,0.21428571428571444,0.6103444156452663,1844.0,8.0,0.0,0.06453362255965293,,103.38464553261656,0.0,0.0
1970,Tyto alba,North America,2510,,BA,1.4841016861845904,5.765,106.0,59.0,25.0,0.35714285714285665,0.3851206435562566,2426.0,8.0,0.0,0.07790601813685079,,103.38464553261657,0.0,0.0
1971,Tyto alba,North America,333,,BA,1.4754972525317749,5.715,106.0,59.0,25.0,-0.5238095238095233,0.18272075053971512,333.0,8.0,0.0,0.17717717717717718,,102.14514968046022,0.0,0.0
1972,Tyto alba,North America,907,,BA,1.1260513294076568,3.995,106.0,59.0,25.0,0.1428571428571434,0.7871720116618067,907.0,6.0,0.0,0.05953693495038589,,73.8618174355485,0.0,0.0
1973,Tyto alba,North America,668,,BA,0.9751385933807962,3.83,106.0,59.0,25.0,-0.2142857142857137,0.6103444156452676,668.0,8.0,0.0,0.03592814371257485,,103.38464553261657,0.0,0.0
1974,Tyto alba,North America,1727,,BA,0.7003341102711651,3.24,106.0,59.0,25.0,0.1428571428571434,0.7871720116618067,1727.0,6.0,0.0,0.0023161551823972205,,78.34765555913773,0.0,0.0
1975,Tyto alba,North America,1338,,BA,0.3415072216553447,2.455,106.0,59.0,25.0,0.6000000000000004,0.2847569798652935,1338.0,5.0,0.0,0.017937219730941704,,63.96115546184335,0.0,0.0
1976,Tyto alba,North America,568,,BA,0.7711844992208365,4.005,106.0,59.0,25.0,0.142857142857143,0.7599453002180926,540.0,7.0,0.0,0.03148148148148148,,99.4295915817,0.0,0.0
1977,Tyto alba,North America,622,,BA,0.9913527268005534,4.345,106.0,59.0,25.0,-0.09523809523809514,0.8225054302036116,622.0,8.0,0.0,0.09003215434083602,,107.99111444222623,0.0,0.0
1978,Tyto alba,North America,173,,BA,1.101516002531206,3.73,106.0,59.0,25.0,-0.49999999999999956,0.3910022189557709,173.0,5.0,0.0,0.15606936416184972,,56.68401791062928,0.0,0.0
1999,Tyto alba,North America,4628,,BC,1.6834857143320783,6.62,57.0,31.0,13.0,0.5928571428571425,0.019846421970181112,4596.0,15.0,0.0,0.0010879025239338555,,222.52214369570322,0.006914433880726016,0.0
2000,Tyto alba,North America,4156,,BC,1.525882685107547,6.345,57.0,31.0,13.0,0.6735294117647059,0.004232739248460496,4135.0,16.0,0.0,0.0002418379685610641,,226.29062886713984,0.00505293551491819,0.0
2006,Tyto alba,Asia,504,4.54,NA,1.1118657153891853,3.945,60.0,23.0,20.0,0.7142857142857137,0.11078717201166197,500.0,6.0,0.013516261709274899,0.002,179.7457732,75.49485095905615,0.007936507936507936,0.0
2047,Tyto alba,South America,83,1.98,BB,1.6898001157728932,6.835,49.0,20.0,17.0,0.09523809523809539,0.8225054302036111,74.0,8.0,0.009618777632361611,0.05405405405405406,110.03823243243242,106.0850143610997,0.0,0.0
2048,Tyto alba,South America,68,1.94,BB,1.688322592371733,7.015,49.0,20.0,17.0,0.11666666666666678,0.7650079429261458,62.0,9.0,0.007990159997677791,0.04838709677419355,101.74423870967742,127.70810140996815,0.0,0.0
2049,Tyto alba,South America,139,1.7,BB,1.5532967836001108,6.08,49.0,20.0,17.0,0.06666666666666679,0.8548130882487424,123.0,10.0,0.007333155412958707,0.04065040650406504,92.12106504065041,139.14994375574022,0.0,0.0
2050,Tyto alba,South America,135,1.93,BB,1.7459767769251402,7.335,49.0,20.0,17.0,0.43030303030303035,0.21449233253280764,109.0,10.0,0.00781283155842276,0.01834862385321101,220.50639541284406,130.60670201768744,0.0,0.0
2055,Tyto alba,Europe,1590,,B,1.2038189330292157,5.595,60.0,24.0,21.0,0.5428571428571428,0.26570262390670557,1406.0,6.0,0.0,0.032005689900426744,,91.38570515445024,0.09685534591194969,0.0
2056,Tyto alba,Europe,2035,,B,1.504815141624099,6.26,60.0,24.0,21.0,0.6666666666666662,0.07098765432098769,1851.0,8.0,0.0,0.01350621285791464,,116.91488441636447,0.03194103194103194,0.0
2096,Tyto alba,Europe,754,,B,1.7469197439432766,7.5,63.0,24.0,22.0,0.8499999999999996,0.003704777327585805,731.0,9.0,0.0,0.06566347469220246,,125.0895827837031,0.022546419098143235,0.0
2097,Tyto alba,Europe,421,,BB,1.7151754831842967,7.26,54.0,18.0,17.0,0.6666666666666662,0.07098765432098769,356.0,8.0,0.0,0.025280898876404494,,120.25584409347192,0.030878859857482184,0.0
2098,Tyto alba,Europe,137,,BB,1.5480882559219626,6.355,62.0,20.0,22.0,0.4857142857142858,0.328723032069971,125.0,6.0,0.0,0.208,,98.73459396310437,0.043795620437956206,0.0
2099,Tyto alba,Europe,319,,BB,1.0691005501474313,4.77,49.0,15.0,17.0,0.10000000000000066,0.8728885715695374,302.0,5.0,0.0,0.09602649006622517,,74.83222670859652,0.006269592476489028,0.0
2100,Tyto alba,Europe,128,,BB,1.310323439549964,5.88,49.0,15.0,17.0,0.8857142857142861,0.018845481049562646,102.0,6.0,0.0,0.049019607843137254,,87.49822792202536,0.03125,0.0
2101,Tyto alba,Europe,215,,BB,1.2198094922604972,5.22,49.0,15.0,17.0,0.20000000000000023,0.7039999999999996,198.0,6.0,0.0,0.21717171717171718,,87.49822792202535,0.018604651162790697,0.0
2102,Tyto alba,Europe,237,,BB,1.0511785271994898,5.02,49.0,15.0,17.0,0.29999999999999993,0.623837664781073,218.0,5.0,0.0,0.13302752293577982,,74.83222670859651,0.0379746835443038,0.0
2103,Tyto alba,Europe,143,,BB,1.3935654651009082,6.27,49.0,15.0,17.0,0.25714285714285723,0.6227871720116617,110.0,6.0,0.0,0.13636363636363635,,87.49822792202535,0.16083916083916083,0.0
2104,Tyto alba,Asia,755,,BB,0.9413005616244194,4.235,68.0,27.0,15.0,0.0909090909090909,0.8027717312071618,746.0,10.0,0.0,0.002680965147453083,,142.6851538702786,0.010596026490066225,0.0
2105,Tyto alba,Asia,372,,BB,1.3664472451223708,5.61,68.0,27.0,15.0,0.28484848484848535,0.42503815489214436,342.0,10.0,0.0,0.0029239766081871343,,142.6851538702786,0.07795698924731183,0.0
2106,Tyto alba,Asia,523,,BB,1.5479128437195038,6.0,68.0,27.0,15.0,0.357142857142857,0.4316113520383282,390.0,7.0,0.0,0.02564102564102564,,98.14250022729455,0.2390057361376673,0.0
2107,Tyto alba,Asia,239,,BB,1.5444788583797433,6.455,68.0,27.0,15.0,0.14285714285714285,0.7357648598798118,194.0,8.0,0.0,0.02577319587628866,,111.08966364944283,0.1799163179916318,0.0
2108,Tyto alba,Asia,457,,BB,1.6120871262488499,6.19,68.0,27.0,15.0,0.1272727272727275,0.7260570147627889,445.0,10.0,0.0,0.0022471910112359553,,142.68515387027855,0.010940919037199124,0.0
2109,Tyto alba,Asia,156,,BB,0.9899310696469211,4.27,60.0,23.0,20.0,0.5666666666666659,0.11163298761149137,155.0,9.0,0.0,0.0064516129032258064,,126.72048231452581,0.00641025641025641,0.0
2110,Tyto alba,Asia,142,,BB,1.5958215396818278,6.145,60.0,23.0,20.0,0.38095238095238043,0.3518125531175652,141.0,8.0,0.0,0.0070921985815602835,,113.77331889237752,0.007042253521126761,0.0
2111,Tyto alba,Asia,196,,NA,1.2219021815860676,4.605,76.0,28.0,25.0,0.7142857142857137,0.1107871720116619,193.0,6.0,0.0,0.06217616580310881,,87.86731833758142,0.01020408163265306,0.0
2113,Tyto alba,Asia,155,,BB,1.2516634438645406,4.455,80.0,31.0,23.0,0.35714285714285665,0.38512064355625664,105.0,8.0,0.0,0.01904761904761905,,99.98308314807586,0.3161290322580645,0.0
2114,Tyto alba,Asia,1153,,BB,1.5148503251757568,6.535,80.0,31.0,23.0,0.3406593406593405,0.2547064607541254,1107.0,13.0,0.0,0.005420054200542005,,171.81679673568647,0.03642671292281006,0.0
2115,Tyto alba,Asia,1244,,BB,1.0817281473335059,4.41,80.0,31.0,23.0,0.20279720279720329,0.527302354166107,1217.0,12.0,0.0,0.016433853738701727,,157.11865874132394,0.012057877813504822,0.0
2116,Tyto alba,Asia,75,,BB,0.6823323421644918,3.485,80.0,31.0,23.0,0.7714285714285716,0.07239650145772591,75.0,6.0,0.0,0.02666666666666667,,80.91166068402345,0.0,0.0
2117,Tyto alba,Asia,137,,BB,0.982596148225448,3.565,80.0,31.0,23.0,0.4857142857142858,0.3287230320699708,137.0,6.0,0.0,0.014598540145985401,,83.48953602230527,0.0,0.0
2118,Tyto alba,Asia,271,,BB,1.4387215367455826,6.195,83.0,35.0,23.0,0.8095238095238084,0.014902667686230154,260.0,8.0,0.0,0.007692307692307693,,98.83017253369424,0.007380073800738007,0.0
2119,Tyto alba,Africa,66,,CA,0.20048697076472635,1.82,62.0,27.0,11.0,0.5000000000000004,0.6666666666666665,66.0,3.0,0.0,0.015151515151515152,,48.602029163336,0.0,0.0
2120,Tyto alba,Africa,233,,CA,1.3921511840865037,5.515,62.0,27.0,11.0,-0.4999999999999997,0.666666666666667,147.0,3.0,0.0,0.2653061224489796,,48.602029163336,0.1072961373390558,0.0
2138,Tyto alba,Europe,5868,,BA,1.0510782635423495,5.63,81.0,32.0,30.0,0.47987616099071256,0.04386464036882058,5679.0,18.0,0.0,0.0021130480718436345,,240.47296298628532,0.032208588957055216,0.0
2139,Tyto alba,Europe,1188,,BA,1.5241414275634406,7.135,81.0,32.0,30.0,0.2475490196078432,0.338087647858881,1132.0,17.0,0.0,0.029151943462897525,,251.81267475638728,0.04713804713804714,0.0
2140,Tyto alba,Europe,1616,,BA,1.6415235433284476,7.585,81.0,32.0,30.0,0.4975490196078434,0.042129332657705514,1418.0,17.0,0.0,0.023977433004231313,,237.98160243072067,0.12252475247524752,0.0
2141,Tyto alba,Europe,328,,BA,0.8927240519280495,4.56,81.0,32.0,30.0,0.4818181818181815,0.13343383825682906,324.0,11.0,0.0,0.0030864197530864196,,172.57307791892575,0.012195121951219513,0.0
2142,Tyto alba,Europe,1296,,BA,0.4525887899182883,3.145,81.0,32.0,30.0,0.3791208791208794,0.20140608996104345,1259.0,13.0,0.0,0.0007942811755361397,,196.34093870777656,0.02854938271604938,0.0
2148,Tyto alba,Asia,899,,CA,1.2474845588831733,5.245,80.0,31.0,23.0,0.021978021978021796,0.9431862416608077,848.0,13.0,0.0,0.0023584905660377358,,181.65242429590177,0.047830923248053395,0.0
2149,Tyto alba,Asia,95,,CA,1.565449586923975,7.54,84.0,36.0,25.0,0.10714285714285682,0.8191508555699917,66.0,7.0,0.0,0.015151515151515152,,84.67542492296582,0.22105263157894736,0.0
2151,Tyto alba,Asia,724,,CA,1.7058228358823788,7.14,84.0,36.0,25.0,0.3181818181818182,0.34029761418190324,475.0,11.0,0.0,0.002105263157894737,,142.12280220428732,0.324585635359116,0.0
2153,Tyto alba,Asia,749,,CA,0.9480957731906271,4.665,84.0,36.0,25.0,0.0,1.0,713.0,9.0,0.0,0.07573632538569425,,142.95713564831647,0.04005340453938585,0.0
2154,Tyto alba,Asia,221,,CA,1.563104134730666,7.785,84.0,36.0,25.0,0.7499999999999991,0.019942126131992605,164.0,9.0,0.0,0.03048780487804878,,132.39952120812856,0.23076923076923078,0.0
2156,Tyto alba,Asia,52,,CA,1.9005194672951295,8.7,84.0,36.0,25.0,-0.29999999999999966,0.6238376647810733,33.0,5.0,0.0,0.42424242424242425,,70.96672139956118,0.1346153846153846,0.0
2290,Tyto alba,Europe,1043,3.13,BA,1.4883542622964407,5.73,37.0,13.0,18.0,0.08571428571428566,0.8717434402332362,937.0,6.0,0.012991987627976653,0.0864461045891142,162.5163811099253,78.54134351759866,0.0,0.0
2291,Tyto alba,North America,66,4.71,BB,0.8574550776435963,4.23,79.0,42.0,21.0,,,0.0,0.0,0.0,0.0,,0.0,0.045454545454545456,0.0
2314,Tyto alba,North America,1894,0.39,BA,0.8002331733011537,3.575,79.0,36.0,25.0,0.6000000000000004,0.2847569798652935,1884.0,5.0,0.017035924469872624,0.0010615711252653928,25.74642914012739,59.89743409991389,0.005279831045406547,0.0
2315,Tyto alba,North America,322,0.39,BA,1.2449736282673285,4.395,79.0,36.0,25.0,1.0,1.0,222.0,2.0,0.0383402884399394,0.38288288288288286,54.43187837837838,26.61451451685842,0.3105590062111801,0.0
2316,Tyto alba,North America,8013,0.39,NA,0.6974052376061539,4.015,79.0,36.0,25.0,0.24175824175824148,0.4261755195945095,7808.0,13.0,0.006215020640315189,0.00012807377049180329,25.015277305327867,164.18419540655896,0.02558342693123674,0.0
2317,Tyto alba,North America,9866,0.39,AA,0.9695798629496732,4.765,79.0,36.0,25.0,0.39999999999999997,0.1395951293721445,9759.0,15.0,0.00533953564361587,0.002049390306383851,21.940877282508456,191.10428909400403,0.010845327386985607,0.0
2318,Tyto alba,North America,10154,0.39,AA,0.785945927870772,3.84,79.0,36.0,25.0,0.35714285714285676,0.1912747634315792,9997.0,15.0,0.005415289115896811,0.00010003000900270081,21.044386736020808,188.43096673635668,0.015461886941106952,0.0
2320,Tyto soumagnei,Africa,90,3.6,DA,1.4676172107453138,5.575,103.0,15.0,20.0,-0.1999999999999999,0.8,60.0,4.0,0.01867887192078968,0.13333333333333333,190.7424,54.62900369960707,0.0,1.0
2321,Tyto soumagnei,Africa,52,,DA,1.6985323666235375,6.835,103.0,15.0,20.0,-0.09999999999999981,0.8728885715695385,24.0,5.0,0.0,0.125,,62.76260005650401,0.0,0.0
2326,Tyto alba,Asia,1243,2.46,BB,1.6038144238923129,6.31,80.0,31.0,23.0,0.8857142857142861,0.018845481049562646,1013.0,6.0,0.013856616698246333,0.034550839091806514,139.72597141348515,73.64049865032689,0.18181818181818182,0.0
2327,Tyto alba,Asia,1137,3.38,BB,1.2554099041440399,4.995,80.0,31.0,23.0,0.7142857142857137,0.1107871720116619,1028.0,6.0,0.013856616698246333,0.023346303501945526,205.175395090942,73.64049865032689,0.013192612137203167,0.0
2328,Tyto alba,Asia,1164,3.35,BB,1.3296329144407133,4.9,80.0,31.0,23.0,0.7714285714285716,0.07239650145772591,1113.0,6.0,0.013856616698246334,0.015274034141958671,193.16645348837207,73.64049865032689,0.03436426116838488,0.0
2329,Tyto alba,South America,2458,,BA,0.9227326557624732,3.695,54.0,16.0,22.0,0.6166666666666658,0.0769288099377632,2458.0,9.0,0.0,0.008136696501220505,,125.32003587289131,0.0,0.0
2330,Tyto alba,South America,1804,,BA,0.7194269099604456,3.32,54.0,16.0,22.0,0.7380952380952369,0.03655276105286097,1804.0,8.0,0.0,0.0005543237250554324,,113.34904517693673,0.0,0.0
2331,Tyto alba,South America,3554,,BA,0.6898427507774345,2.93,50.0,13.0,20.0,0.10000000000000066,0.8728885715695374,3554.0,5.0,0.0,0.0002813731007315701,,78.76988706864545,0.0,0.0
2332,Tyto alba,South America,2563,,BA,0.7092662919776878,3.05,50.0,13.0,20.0,0.42857142857142894,0.3965014577259473,2563.0,6.0,0.0,0.0011705033164260631,,88.40826060441604,0.0,0.0
2333,Tyto alba,South America,2544,,BA,0.8563146736515397,3.135,35.0,12.0,17.0,0.7142857142857139,0.0465282322841673,2544.0,8.0,0.0,0.0019654088050314465,,104.03114711232993,0.0,0.0
2334,Tyto alba,South America,1441,,BA,0.9042232160642968,3.075,35.0,12.0,17.0,0.42857142857142894,0.3965014577259473,1441.0,6.0,0.0,0.0006939625260235947,,90.96708630145501,0.0,0.0
