MSW3_ID,Scientific,MSWFamilyLatin,SciName,Family,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-Source,Diet-Certainty,ForStrat-Value,ForStrat-Certainty,ForStrat-Comment,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,Activity-Source,Activity-Certainty,BodyMassValue,BodyMass-Source,BodyMass-SpecLevel,,
1258,Allactaga,firouzi,Allactaga firouzi,Dipodidae,20,0,0,0,0,0,0,0,50,30,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,92.39,Ref_178,2,,
1259,Allactaga,hotsoni,Allactaga hotsoni,Dipodidae,20,0,0,0,0,0,0,0,50,30,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,76.5,Ref_117,1,,
1255,Allactaga,major,Allactaga major,Dipodidae,20,0,0,0,0,0,0,0,50,30,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,350,Ref_117,1,,
1257,Allactaga,severtzovi,Allactaga severtzovi,Dipodidae,20,0,0,0,0,0,0,0,50,30,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,159,Ref_117,1,,
1260,Allactaga,sibirica,Allactaga sibirica,Dipodidae,70,0,0,0,0,0,0,0,0,30,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,97.5,Ref_117,1,,
1265,Allactaga,tetradactyla,Allactaga tetradactyla,Dipodidae,20,0,0,0,0,0,0,0,50,30,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,52,Ref_117,1,,
1256,Allactaga,vinogradovi,Allactaga vinogradovi,Dipodidae,20,0,0,0,0,0,0,0,50,30,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,90.51,Ref_178,2,,
1264,Allactaga,williamsi,Allactaga williamsi,Dipodidae,20,0,0,0,0,0,0,0,50,30,Ref_2,D1,G,A,1,0,0,Ref_1,ABC,116.74,"Ref_2, Ref_3",0,,
1266,Allactodipus,bobrinskii,Allactodipus bobrinskii,Dipodidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,0,0,Ref_1,ABC,65.3,Ref_146,1,,
685,Allenopithecus,nigroviridis,Allenopithecus nigroviridis,Cercopithecidae,50,0,0,0,0,0,50,0,0,0,Ref_1,ABC,S,A,0,0,1,Ref_1,ABC,4749.96,Ref_117,1,,
469,Allocebus,trichotis,Allocebus trichotis,Cheirogaleidae,0,0,0,0,0,0,50,0,0,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,77.5,Ref_117,1,,
2019,Allocricetulus,curtatus,Allocricetulus curtatus,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,0,0,Ref_3,D2,47.83,Ref_117,1,,
2020,Allocricetulus,eversmanni,Allocricetulus eversmanni,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,0,0,Ref_3,D2,115.56,Ref_117,1,,
629,Alouatta,belzebul,Alouatta belzebul,Atelidae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,6400,Ref_117,1,,
630,Alouatta,caraya,Alouatta caraya,Atelidae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,5862.46,Ref_117,1,,
631,Alouatta,coibensis,Alouatta coibensis,Atelidae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,6320.06,"Ref_2, Ref_3",0,,
628,Alouatta,guariba,Alouatta guariba,Atelidae,0,0,0,0,0,0,40,0,0,60,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,5188.33,Ref_58,1,,
632,Alouatta,macconnelli,Alouatta macconnelli,Atelidae,0,0,0,0,0,0,40,0,0,60,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,6320.06,"Ref_2, Ref_3",0,,
633,Alouatta,nigerrima,Alouatta nigerrima,Atelidae,0,0,0,0,0,0,40,0,0,60,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,6320.06,"Ref_2, Ref_3",0,,
634,Alouatta,palliata,Alouatta palliata,Atelidae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,7274.95,Ref_117,1,,
636,Alouatta,pigra,Alouatta pigra,Atelidae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,7000.03,Ref_117,1,,
635,Alouatta,sara,Alouatta sara,Atelidae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,6611.04,Ref_117,1,,
627,Alouatta,seniculus,Alouatta seniculus,Atelidae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,6145.54,Ref_117,1,,
1368,Alticola,albicaudus,Alticola albicaudus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,34.53,Ref_178,2,,
1367,Alticola,argentatus,Alticola argentatus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,37.7,Ref_117,1,,
1366,Alticola,barakshin,Alticola barakshin,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,33.6,Ref_178,2,,
1375,Alticola,lemminus,Alticola lemminus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,33.56,Ref_178,2,,
1376,Alticola,macrotis,Alticola macrotis,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,36,Ref_117,1,,
1372,Alticola,montosa,Alticola montosa,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,34.53,Ref_178,2,,
1374,Alticola,olchonensis,Alticola olchonensis,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,0,0,1,Ref_1,ABC,36.96,"Ref_2, Ref_3",0,,
1373,Alticola,roylei,Alticola roylei,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,37,Ref_117,1,,
1369,Alticola,semicanus,Alticola semicanus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,33.39,Ref_178,2,,
1370,Alticola,stoliczkanus,Alticola stoliczkanus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,27.47,Ref_117,1,,
1377,Alticola,strelzowi,Alticola strelzowi,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,50,Ref_117,1,,
1371,Alticola,tuvinicus,Alticola tuvinicus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,33.32,Ref_178,2,,
378,Amblysomus,corriae,Amblysomus corriae,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,Ref_54,ABC,G,A,0,0,1,Ref_2,D1,52.6,"Ref_2, Ref_3",0,,
379,Amblysomus,hottentotus,Amblysomus hottentotus,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,52.6,Ref_117,1,,
380,Amblysomus,marleyi,Amblysomus marleyi,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,Ref_54,ABC,G,A,0,0,1,Ref_2,D1,52.6,"Ref_2, Ref_3",0,,
381,Amblysomus,robustus,Amblysomus robustus,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,Ref_54,ABC,G,A,0,0,1,Ref_2,D1,52.6,"Ref_2, Ref_3",0,,
382,Amblysomus,septentrionalis,Amblysomus septentrionalis,Chrysochloridae,100,0,0,0,0,0,0,0,0,0,Ref_54,ABC,G,A,0,0,1,Ref_1,ABC,52.6,"Ref_2, Ref_3",0,,
4081,Ametrida,centurio,Ametrida centurio,Phyllostomidae,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,10.33,Ref_117,1,,
2103,Ammodillus,imbellis,Ammodillus imbellis,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,1,0,0,Ref_3,D2,50,Ref_117,1,,
5127,Ammodorcas,clarkei,Ammodorcas clarkei,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,1,1,Ref_3,D2,28049.81,Ref_117,1,,
1077,Ammospermophilus,harrisii,Ammospermophilus harrisii,Sciuridae,20,0,0,0,0,10,20,0,20,30,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,122,Ref_117,1,,
1076,Ammospermophilus,insularis,Ammospermophilus insularis,Sciuridae,20,0,0,0,0,10,20,0,20,30,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,122.31,"Ref_2, Ref_3",0,,
1075,Ammospermophilus,interpres,Ammospermophilus interpres,Sciuridae,20,0,0,0,0,10,20,0,20,30,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,110.3,Ref_117,1,,
1079,Ammospermophilus,leucurus,Ammospermophilus leucurus,Sciuridae,20,0,0,0,0,10,20,0,20,30,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,103.67,Ref_117,1,,
1078,Ammospermophilus,nelsoni,Ammospermophilus nelsoni,Sciuridae,20,0,0,0,0,10,20,0,20,30,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,160.4,Ref_117,1,,
5205,Ammotragus,lervia,Ammotragus lervia,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,1,1,Ref_3,D2,48000,Ref_117,1,,
4770,Amorphochilus,schnablii,Amorphochilus schnablii,Furipteridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,3.3,Ref_117,1,,
1711,Amphinectomys,savamis,Amphinectomys savamis,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,0,0,Ref_3,D2,47.71,"Ref_2, Ref_3",0,,
447,Anathana,ellioti,Anathana ellioti,Tupaiidae,80,0,0,0,0,0,20,0,0,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,160,Ref_117,1,,
1714,Andalgalomys,olrogi,Andalgalomys olrogi,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,0,0,Ref_3,D2,32.9,Ref_117,1,,
1712,Andalgalomys,pearsoni,Andalgalomys pearsoni,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,0,0,Ref_3,D2,25.4,Ref_117,1,,
1713,Andalgalomys,roigi,Andalgalomys roigi,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,0,0,Ref_3,D2,28.91,"Ref_2, Ref_3",0,,
1715,Andinomys,edax,Andinomys edax,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,69.75,Ref_117,1,,
2227,Anisomys,imitator,Anisomys imitator,Muridae,0,0,0,0,0,0,0,60,0,40,Ref_1,ABC,S,A,1,0,0,Ref_3,D2,510.5,Ref_117,1,,
2823,Anomalurus,beecrofti,Anomalurus beecrofti,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,389,Ref_117,1,,
2824,Anomalurus,derbianus,Anomalurus derbianus,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,649.99,Ref_117,1,,
2825,Anomalurus,pelii,Anomalurus pelii,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,1769.99,Ref_117,1,,
2826,Anomalurus,pusillus,Anomalurus pusillus,Anomaluridae,10,0,0,0,0,0,40,10,0,40,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,250,Ref_117,1,,
2228,Anonymomys,mindorensis,Anonymomys mindorensis,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,Ar,A,1,0,0,Ref_3,D2,76.5,Ref_178,2,,
1716,Anotomys,leander,Anotomys leander,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,0,0,Ref_3,D2,66.4,Ref_117,1,,
4143,Anoura,caudifer,Anoura caudifer,Phyllostomidae,30,0,0,0,0,0,30,40,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,10.81,Ref_58,1,,
4139,Anoura,cultrata,Anoura cultrata,Phyllostomidae,30,0,0,0,0,0,30,40,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,16.85,Ref_117,1,,
4140,Anoura,geoffroyi,Anoura geoffroyi,Phyllostomidae,30,0,0,0,0,0,30,40,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,14.62,Ref_117,1,,
4141,Anoura,latidens,Anoura latidens,Phyllostomidae,30,0,0,0,0,0,30,40,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,14.65,Ref_117,1,,
4142,Anoura,luismanueli,Anoura luismanueli,Phyllostomidae,30,0,0,0,0,0,30,40,0,0,Ref_2,D1,Ar,A,1,0,0,Ref_1,ABC,14.05,"Ref_2, Ref_3",0,,
3540,Anourosorex,assamensis,Anourosorex assamensis,Soricidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,G,A,1,0,0,Ref_2,D1,20,"Ref_2, Ref_3",0,,
3541,Anourosorex,schmidi,Anourosorex schmidi,Soricidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,G,A,1,0,0,Ref_2,D1,20,"Ref_2, Ref_3",0,,
3542,Anourosorex,squamipes,Anourosorex squamipes,Soricidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,20,Ref_117,1,,
3539,Anourosorex,yamashinai,Anourosorex yamashinai,Soricidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,G,A,1,0,0,Ref_2,D1,20,"Ref_2, Ref_3",0,,
143,Antechinomys,laniger,Antechinomys laniger,Dasyuridae,80,10,10,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,25.57,Ref_58,1,,
133,Antechinus,adustus,Antechinus adustus,Dasyuridae,80,0,0,0,10,10,0,0,0,0,Ref_70,ABC,G,A,1,0,0,Ref_1,ABC,36,Ref_130,1,,
132,Antechinus,agilis,Antechinus agilis,Dasyuridae,80,0,0,0,10,0,10,0,0,0,Ref_70,ABC,G,A,1,0,0,Ref_1,ABC,22.13,Ref_58,1,,
131,Antechinus,bellus,Antechinus bellus,Dasyuridae,90,10,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,44.5,Ref_117,1,,
130,Antechinus,flavipes,Antechinus flavipes,Dasyuridae,90,10,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,45,Ref_117,1,,
135,Antechinus,godmani,Antechinus godmani,Dasyuridae,90,10,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,76.5,Ref_117,1,,
126,Antechinus,leo,Antechinus leo,Dasyuridae,90,0,0,0,10,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,74,Ref_117,1,,
129,Antechinus,minimus,Antechinus minimus,Dasyuridae,90,10,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,53.5,Ref_117,1,,
128,Antechinus,stuartii,Antechinus stuartii,Dasyuridae,90,10,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,27.5,Ref_117,1,,
127,Antechinus,subtropicus,Antechinus subtropicus,Dasyuridae,90,0,0,0,10,0,0,0,0,0,Ref_54,ABC,G,A,1,0,0,Ref_1,ABC,59.5,Ref_130,1,,
134,Antechinus,swainsonii,Antechinus swainsonii,Dasyuridae,90,10,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,53,Ref_117,1,,
3930,Anthops,ornatus,Anthops ornatus,Hipposideridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,1,0,0,Ref_1,ABC,8,Ref_117,1,,
5128,Antidorcas,marsupialis,Antidorcas marsupialis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,31500,Ref_117,1,,
5332,Antilocapra,americana,Antilocapra americana,Antilocapridae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,46082.92,Ref_117,1,,
5129,Antilope,cervicapra,Antilope cervicapra,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,37500,Ref_117,1,,
4589,Antrozous,pallidus,Antrozous pallidus,Vespertilionidae,80,0,20,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,20.8,Ref_117,1,,
5013,Aonyx,capensis,Aonyx capensis,Mustelidae,80,0,20,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,18999.84,Ref_117,1,,
5014,Aonyx,cinerea,Aonyx cinerea,Mustelidae,80,0,10,10,0,0,0,0,0,0,Ref_110,ABC,G,A,1,0,0,Ref_1,ABC,3527.59,Ref_58,1,,
639,Aotus,azarae,Aotus azarae,Aotidae,20,0,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,929.57,Ref_58,1,,
644,Aotus,hershkovitzi,Aotus hershkovitzi,Aotidae,20,0,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,800,Ref_117,1,,
641,Aotus,lemurinus,Aotus lemurinus,Aotidae,20,0,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,872.99,Ref_117,1,,
638,Aotus,miconax,Aotus miconax,Aotidae,20,0,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,800,Ref_117,1,,
642,Aotus,nancymaae,Aotus nancymaae,Aotidae,20,0,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,788.01,Ref_117,1,,
637,Aotus,nigriceps,Aotus nigriceps,Aotidae,20,0,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,1060.01,Ref_117,1,,
643,Aotus,trivirgatus,Aotus trivirgatus,Aotidae,20,0,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,899.99,Ref_117,1,,
640,Aotus,vociferans,Aotus vociferans,Aotidae,20,0,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,872.99,Ref_117,1,,
845,Aplodontia,rufa,Aplodontia rufa,Aplodontiidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,1003.99,Ref_117,1,,
2231,Apodemus,agrarius,Apodemus agrarius,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,23.3,Ref_117,1,,
2232,Apodemus,alpicola,Apodemus alpicola,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,28.06,Ref_117,1,,
2233,Apodemus,argenteus,Apodemus argenteus,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,21,Ref_166,1,,
2234,Apodemus,chevrieri,Apodemus chevrieri,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,32.9,Ref_117,1,,
2235,Apodemus,draco,Apodemus draco,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,22.25,Ref_117,1,,
2229,Apodemus,epimelas,Apodemus epimelas,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_2,D1,G,A,1,1,0,Ref_2,D1,28.07,"Ref_2, Ref_3",0,,
2236,Apodemus,flavicollis,Apodemus flavicollis,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,26.7,Ref_117,1,,
2237,Apodemus,gurkha,Apodemus gurkha,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,39.9,Ref_117,1,,
2248,Apodemus,hyrcanicus,Apodemus hyrcanicus,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,25.76,Ref_178,2,,
2238,Apodemus,latronum,Apodemus latronum,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,35.2,Ref_117,1,,
2230,Apodemus,mystacinus,Apodemus mystacinus,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,45.6,Ref_117,1,,
2240,Apodemus,pallipes,Apodemus pallipes,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_2,D1,25.68,Ref_178,2,,
2241,Apodemus,peninsulae,Apodemus peninsulae,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,32.9,Ref_117,1,,
2242,Apodemus,ponticus,Apodemus ponticus,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,25.76,Ref_178,2,,
2243,Apodemus,rusiges,Apodemus rusiges,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,25.67,Ref_178,2,,
2244,Apodemus,semotus,Apodemus semotus,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,25.77,Ref_58,1,,
2245,Apodemus,speciosus,Apodemus speciosus,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,33.8,Ref_117,1,,
2246,Apodemus,sylvaticus,Apodemus sylvaticus,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,30.45,Ref_117,1,,
2247,Apodemus,uralensis,Apodemus uralensis,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,17.1,Ref_117,1,,
2239,Apodemus,witherbyi,Apodemus witherbyi,Muridae,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,1,1,0,Ref_2,D1,20.66,Ref_58,1,,
2250,Apomys,abrae,Apomys abrae,Muridae,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,56.6,Ref_117,1,,
2249,Apomys,datae,Apomys datae,Muridae,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,106,Ref_117,1,,
2251,Apomys,gracilirostris,Apomys gracilirostris,Muridae,40,0,0,0,0,0,0,0,0,60,Ref_2,D1,G,A,1,0,0,Ref_1,ABC,43.08,"Ref_2, Ref_3",0,,
2257,Apomys,hylocetes,Apomys hylocetes,Muridae,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,34.88,Ref_58,1,,
2252,Apomys,insignis,Apomys insignis,Muridae,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,29.9,Ref_117,1,,
2253,Apomys,littoralis,Apomys littoralis,Muridae,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,30.95,Ref_117,1,,
2254,Apomys,microdon,Apomys microdon,Muridae,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,35.1,Ref_117,1,,
2255,Apomys,musculus,Apomys musculus,Muridae,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,21.2,Ref_117,1,,
2256,Apomys,sacobianus,Apomys sacobianus,Muridae,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,82.4,Ref_117,1,,
3675,Aproteles,bulmerae,Aproteles bulmerae,Pteropodidae,0,0,0,0,0,0,80,20,0,0,Ref_3,D2,Ar,A,1,0,0,Ref_1,ABC,600,Ref_117,1,,
1440,Arborimus,albipes,Arborimus albipes,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,1,0,0,Ref_2,D1,23,Ref_117,1,,
1442,Arborimus,longicaudus,Arborimus longicaudus,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,21.8,Ref_117,1,,
1441,Arborimus,pomo,Arborimus pomo,Cricetidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,32.5,Ref_117,1,,
2258,Archboldomys,luzonensis,Archboldomys luzonensis,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,35.4,Ref_117,1,,
2259,Archboldomys,musseri,Archboldomys musseri,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,G,A,0,0,1,Ref_1,ABC,35.4,"Ref_2, Ref_3",0,,
4855,Arctictis,binturong,Arctictis binturong,Viverridae,0,10,0,30,0,10,30,0,0,20,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,9875,Ref_117,1,,
529,Arctocebus,aureus,Arctocebus aureus,Lorisidae,70,0,0,0,0,0,30,0,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,235,Ref_117,1,,
530,Arctocebus,calabarensis,Arctocebus calabarensis,Lorisidae,70,0,0,0,0,0,30,0,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,210,Ref_117,1,,
5035,Arctocephalus,australis,Arctocephalus australis,Otariidae,40,0,0,60,0,0,0,0,0,0,Ref_1,ABC,M,A,1,0,0,Ref_2,D1,45000,Ref_117,1,,
5041,Arctocephalus,forsteri,Arctocephalus forsteri,Otariidae,70,10,0,20,0,0,0,0,0,0,Ref_1,ABC,M,A,1,1,0,Ref_115,ABC,101250,Ref_117,1,,
5040,Arctocephalus,galapagoensis,Arctocephalus galapagoensis,Otariidae,50,0,0,50,0,0,0,0,0,0,Ref_1,ABC,M,A,1,0,0,Ref_115,ABC,27000,Ref_117,1,,
5036,Arctocephalus,gazella,Arctocephalus gazella,Otariidae,80,0,0,20,0,0,0,0,0,0,Ref_1,ABC,M,A,1,0,0,Ref_115,ABC,97500,Ref_117,1,,
5034,Arctocephalus,philippii,Arctocephalus philippii,Otariidae,50,0,0,50,0,0,0,0,0,0,Ref_1,ABC,M,A,1,0,0,Ref_115,ABC,95000,Ref_117,1,,
5037,Arctocephalus,pusillus,Arctocephalus pusillus,Otariidae,30,0,0,70,0,0,0,0,0,0,Ref_1,ABC,M,A,1,0,0,Ref_2,D1,178500,Ref_117,1,,
